,name,studio,domestic_gross_x,foreign_gross,year,movie_id,original_title_x,start_year,runtime_minutes,genres,Unnamed: 0,genre_ids,id_x,original_language,original_title_y,popularity,release_date_x,vote_average,vote_count,id_y,release_date_y,production_budget,domestic_gross_y,worldwide_gross
302,No Strings Attached,Par.,70700000.0,78600000,2011,tt1411238,No Strings Attached,2011,108.0,"Comedy,Romance",2525,"[35, 10749]",41630,en,No Strings Attached,14.203,2011-01-21,6.2,2612,84,"Jan 21, 2011","$25,000,000","$70,662,220","$149,228,078"
303,No Strings Attached,Par.,70700000.0,78600000,2011,tt6298204,No Strings Attached,2016,,Animation,2525,"[35, 10749]",41630,en,No Strings Attached,14.203,2011-01-21,6.2,2612,84,"Jan 21, 2011","$25,000,000","$70,662,220","$149,228,078"
304,No Strings Attached,Par.,70700000.0,78600000,2011,tt6598256,No Strings Attached,2017,73.0,"Comedy,Drama,Romance",2525,"[35, 10749]",41630,en,No Strings Attached,14.203,2011-01-21,6.2,2612,84,"Jan 21, 2011","$25,000,000","$70,662,220","$149,228,078"
305,Arthur Christmas,Sony,46500000.0,101000000,2011,tt1430607,Arthur Christmas,2011,97.0,"Adventure,Animation,Comedy",2542,"[18, 16, 10751, 35]",51052,en,Arthur Christmas,12.981,2011-11-23,6.7,692,14,"Nov 23, 2011","$85,000,000","$46,462,469","$149,717,124"
306,Source Code,Sum.,54700000.0,92600000,2011,tt0945513,Source Code,2011,93.0,"Action,Drama,Sci-Fi",2535,"[53, 878, 9648]",45612,en,Source Code,13.495,2011-04-01,7.2,4529,96,"Apr 1, 2011","$32,000,000","$54,712,227","$140,428,499"
307,Contagion,WB,75700000.0,59800000,2011,tt1598778,Contagion,2011,106.0,"Action,Drama,Thriller",2611,"[18, 53, 878]",39538,en,Contagion,10.444,2011-09-09,6.3,2128,71,"Sep 9, 2011","$60,000,000","$75,658,097","$137,551,594"
308,The Artist,Wein.,44700000.0,88800000,2011,tt1655442,The Artist,2011,100.0,"Comedy,Drama,Romance",2623,"[18, 35, 10749]",74643,en,The Artist,10.155,2011-10-14,7.4,1787,34,"Nov 25, 2011","$16,000,000","$44,667,095","$128,256,712"
309,The Artist,Wein.,44700000.0,88800000,2011,tt1825978,The Artist,2011,100.0,Thriller,2623,"[18, 35, 10749]",74643,en,The Artist,10.155,2011-10-14,7.4,1787,34,"Nov 25, 2011","$16,000,000","$44,667,095","$128,256,712"
310,The Artist,Wein.,44700000.0,88800000,2011,tt6684818,The Artist,2015,53.0,Mystery,2623,"[18, 35, 10749]",74643,en,The Artist,10.155,2011-10-14,7.4,1787,34,"Nov 25, 2011","$16,000,000","$44,667,095","$128,256,712"
311,Unknown,WB,63700000.0,67099999,2011,tt1401152,Unknown,2011,113.0,"Action,Mystery,Thriller",2565,"[28, 9648, 53]",48138,en,Unknown,12.08,2011-02-18,6.6,2043,21,"Feb 18, 2011","$40,000,000","$63,686,397","$136,123,083"
312,Unknown,WB,63700000.0,67099999,2011,tt1401152,Unknown,2011,113.0,"Action,Mystery,Thriller",2565,"[28, 9648, 53]",48138,en,Unknown,12.08,2011-02-18,6.6,2043,84,"Nov 3, 2006","$3,700,000","$26,403","$3,355,048"
313,Unknown,WB,63700000.0,67099999,2011,tt2402731,Unknown,2012,96.0,Drama,2565,"[28, 9648, 53]",48138,en,Unknown,12.08,2011-02-18,6.6,2043,21,"Feb 18, 2011","$40,000,000","$63,686,397","$136,123,083"
314,Unknown,WB,63700000.0,67099999,2011,tt2402731,Unknown,2012,96.0,Drama,2565,"[28, 9648, 53]",48138,en,Unknown,12.08,2011-02-18,6.6,2043,84,"Nov 3, 2006","$3,700,000","$26,403","$3,355,048"
315,Unknown,WB,63700000.0,67099999,2011,tt5213284,Unknown,2015,,,2565,"[28, 9648, 53]",48138,en,Unknown,12.08,2011-02-18,6.6,2043,21,"Feb 18, 2011","$40,000,000","$63,686,397","$136,123,083"
316,Unknown,WB,63700000.0,67099999,2011,tt5213284,Unknown,2015,,,2565,"[28, 9648, 53]",48138,en,Unknown,12.08,2011-02-18,6.6,2043,84,"Nov 3, 2006","$3,700,000","$26,403","$3,355,048"
317,Unknown,WB,63700000.0,67099999,2011,tt5877156,Unknown,2017,,,2565,"[28, 9648, 53]",48138,en,Unknown,12.08,2011-02-18,6.6,2043,21,"Feb 18, 2011","$40,000,000","$63,686,397","$136,123,083"
318,Unknown,WB,63700000.0,67099999,2011,tt5877156,Unknown,2017,,,2565,"[28, 9648, 53]",48138,en,Unknown,12.08,2011-02-18,6.6,2043,84,"Nov 3, 2006","$3,700,000","$26,403","$3,355,048"
319,The Adjustment Bureau,Uni.,62500000.0,65400000,2011,tt1385826,The Adjustment Bureau,2011,106.0,"Romance,Sci-Fi,Thriller",2532,"[878, 53, 10749]",38050,en,The Adjustment Bureau,13.717,2011-03-04,6.6,2615,81,"Mar 4, 2011","$50,200,000","$62,495,645","$126,931,325"
320,We Bought a Zoo,Fox,75600000.0,44500000,2011,tt1389137,We Bought a Zoo,2011,124.0,"Comedy,Drama,Family",2638,"[18, 35, 10751]",74465,en,We Bought a Zoo,9.931,2011-12-23,6.7,1523,14,"Dec 23, 2011","$50,000,000","$75,624,550","$118,729,073"
321,Water for Elephants,Fox,58700000.0,58400000,2011,tt1067583,Water for Elephants,2011,120.0,"Drama,Romance",2894,"[18, 10749]",55787,en,Water for Elephants,6.209,2011-04-22,6.9,1627,63,"Apr 22, 2011","$38,000,000","$58,709,717","$116,809,717"
322,The Iron Lady,Wein.,30000000.0,84900000,2011,tt1007029,The Iron Lady,2011,105.0,"Biography,Drama",2675,"[36, 18]",71688,en,The Iron Lady,8.987,2011-12-30,6.4,899,90,"Jan 13, 2012","$14,000,000","$29,959,436","$115,592,104"
323,Moneyball,Sony,75600000.0,34600000,2011,tt1210166,Moneyball,2011,133.0,"Biography,Drama,Sport",2505,[18],60308,en,Moneyball,15.393,2011-09-22,7.1,2255,15,"Sep 23, 2011","$50,000,000","$75,605,492","$111,300,835"
324,Sanctum,Uni.,23200000.0,85400000,2011,tt0881320,Sanctum,2011,108.0,"Adventure,Drama,Thriller",2793,"[28, 53]",48340,en,Sanctum,7.457,2011-02-04,5.9,515,45,"Feb 4, 2011","$30,000,000","$23,209,310","$108,957,098"
325,Justin Bieber: Never Say Never,Par.,73000000.0,26000000,2011,tt1702443,Justin Bieber: Never Say Never,2011,105.0,"Documentary,Music",2696,"[99, 10402, 10751]",54518,en,Justin Bieber: Never Say Never,8.602,2011-02-11,5.1,240,48,"Feb 11, 2011","$13,000,000","$73,013,910","$99,034,125"
326,Paul,Uni.,37400000.0,60600000,2011,tt1092026,Paul,2011,104.0,"Adventure,Comedy,Sci-Fi",2508,"[12, 35, 878]",39513,en,Paul,15.234,2011-03-17,6.5,3017,58,"Mar 18, 2011","$40,000,000","$37,412,945","$101,162,106"
327,Paul,Uni.,37400000.0,60600000,2011,tt5132504,Paul,2016,71.0,Drama,2508,"[12, 35, 878]",39513,en,Paul,15.234,2011-03-17,6.5,3017,58,"Mar 18, 2011","$40,000,000","$37,412,945","$101,162,106"
328,Scream 4,W/Dim.,38200000.0,59000000,2011,tt1262416,Scream 4,2011,111.0,"Horror,Mystery",2499,"[27, 9648]",41446,en,Scream 4,16.082,2011-04-11,6.2,1610,55,"Apr 15, 2011","$40,000,000","$38,180,928","$95,989,590"
329,Insidious,FD,54000000.0,43000000,2011,tt1591095,Insidious,2010,103.0,"Horror,Mystery,Thriller",2498,"[27, 53]",49018,en,Insidious,16.197,2011-04-01,6.9,3582,63,"Apr 1, 2011","$1,500,000","$54,009,150","$99,870,886"
330,The Rite,WB (NL),33000000.0,63000000,2011,tt1161864,The Rite,2011,114.0,"Drama,Horror,Mystery",2645,"[18, 53, 27]",48171,en,The Rite,9.676,2011-01-28,5.9,994,100,"Jan 28, 2011","$37,000,000","$33,047,633","$97,143,987"
331,Dolphin Tale,WB,72300000.0,23100000,2011,tt1564349,Dolphin Tale,2011,113.0,"Drama,Family",2604,"[18, 10751]",62837,en,Dolphin Tale,10.679,2011-09-23,6.8,327,93,"Sep 23, 2011","$37,000,000","$72,286,779","$96,068,724"
332,Season of the Witch,Rela.,24800000.0,66800000,2011,tt0479997,Season of the Witch,2011,95.0,"Action,Adventure,Fantasy",2554,"[12, 14, 28]",23047,en,Season of the Witch,12.535,2011-01-07,5.3,1352,89,"Jan 7, 2011","$40,000,000","$24,827,228","$91,126,600"
333,Sucker Punch,WB,36400000.0,53400000,2011,tt0978764,Sucker Punch,2011,110.0,"Action,Adventure,Fantasy",2521,"[28, 14, 53]",23629,en,Sucker Punch,14.416,2011-03-25,6.0,2716,62,"Mar 25, 2011","$75,000,000","$36,392,502","$89,758,389"
334,Red Riding Hood,WB,37700000.0,51500000,2011,tt1486185,Red Riding Hood,2011,100.0,"Fantasy,Horror,Mystery",2574,"[14, 53, 27]",49730,en,Red Riding Hood,11.856,2011-03-11,5.9,1884,55,"Mar 11, 2011","$42,000,000","$37,662,162","$91,678,442"
335,J. Edgar,WB,37300000.0,47600000,2011,tt1616195,J. Edgar,2011,137.0,"Biography,Crime,Drama",2694,"[18, 80, 36]",88794,en,J. Edgar,8.628,2011-11-09,6.2,1303,76,"Nov 9, 2011","$35,000,000","$37,306,030","$84,606,030"
336,Hall Pass,WB (NL),45100000.0,38100000,2011,tt0480687,Hall Pass,2011,105.0,"Comedy,Romance",2636,"[35, 10749]",48988,en,Hall Pass,9.984,2011-02-25,5.5,1009,57,"Feb 25, 2011","$68,000,000","$45,060,734","$87,173,475"
337,"Big Mommas: Like Father, Like Son",Fox,37900000.0,44800000,2011,tt1464174,"Big Mommas: Like Father, Like Son",2011,107.0,"Action,Comedy,Crime",2501,"[80, 35, 28]",38322,en,"Big Mommas: Like Father, Like Son",16.024,2011-02-18,5.5,623,1,"Feb 18, 2011","$32,000,000","$37,915,414","$82,332,450"
338,Abduction,LGF,28100000.0,54000000,2011,tt1600195,Abduction,2011,106.0,"Action,Mystery,Thriller",2487,"[53, 28, 9648]",59965,en,Abduction,17.69,2011-09-23,5.8,1791,96,"Sep 23, 2011","$35,000,000","$28,087,155","$86,648,359"
339,Abduction,LGF,28100000.0,54000000,2011,tt2335176,Abduction,2013,,Drama,2487,"[53, 28, 9648]",59965,en,Abduction,17.69,2011-09-23,5.8,1791,96,"Sep 23, 2011","$35,000,000","$28,087,155","$86,648,359"
340,Abduction,LGF,28100000.0,54000000,2011,tt2447982,Abduction,2011,84.0,"Horror,Thriller",2487,"[53, 28, 9648]",59965,en,Abduction,17.69,2011-09-23,5.8,1791,96,"Sep 23, 2011","$35,000,000","$28,087,155","$86,648,359"
341,Abduction,LGF,28100000.0,54000000,2011,tt5943940,Abduction,2017,90.0,"Action,Comedy,Drama",2487,"[53, 28, 9648]",59965,en,Abduction,17.69,2011-09-23,5.8,1791,96,"Sep 23, 2011","$35,000,000","$28,087,155","$86,648,359"
342,Abduction,LGF,28100000.0,54000000,2011,tt7867360,Abduction,2019,106.0,"Action,Sci-Fi",2487,"[53, 28, 9648]",59965,en,Abduction,17.69,2011-09-23,5.8,1791,96,"Sep 23, 2011","$35,000,000","$28,087,155","$86,648,359"
343,Priest,SGem,29100000.0,49200000,2011,tt0822847,Priest,2011,87.0,"Action,Adventure,Fantasy",2507,"[14, 27]",38321,en,Priest,15.318,2011-05-13,5.5,1157,29,"May 13, 2011","$60,000,000","$29,136,626","$84,154,026"
344,The Mechanic,CBS,29100000.0,47000000,2011,tt0472399,The Mechanic,2011,93.0,"Action,Crime,Thriller",2524,"[28, 53, 80]",27582,en,The Mechanic,14.387,2011-01-28,6.3,1676,42,"Jan 28, 2011","$42,500,000","$29,121,498","$76,347,393"
345,The Ides of March,Sony,41000000.0,35000000,2011,tt1124035,The Ides of March,2011,101.0,"Drama,Thriller",2626,[18],10316,en,The Ides of March,10.127,2011-10-07,6.7,1405,76,"Oct 7, 2011","$23,000,000","$40,962,534","$77,735,925"
346,The Change-Up,Uni.,37100000.0,38400000,2011,tt1488555,The Change-Up,2011,112.0,"Comedy,Fantasy",2563,[35],49520,en,The Change-Up,12.122,2011-08-05,6.0,1406,72,"Aug 5, 2011","$52,000,000","$37,243,418","$75,997,067"
347,The Lincoln Lawyer,LGF,58000000.0,17000000,2011,tt1189340,The Lincoln Lawyer,2011,118.0,"Crime,Drama,Thriller",2575,"[80, 18, 53]",50348,en,The Lincoln Lawyer,11.812,2011-03-18,7.1,1525,25,"Mar 18, 2011","$40,000,000","$58,009,200","$87,145,086"
348,Diary of a Wimpy Kid: Rodrick Rules,Fox,52700000.0,19700000,2011,tt1650043,Diary of a Wimpy Kid: Rodrick Rules,2011,99.0,"Comedy,Family",2678,"[10751, 35]",60307,en,Diary of a Wimpy Kid: Rodrick Rules,8.961,2011-03-25,6.4,492,80,"Mar 25, 2011","$18,000,000","$52,698,535","$73,695,194"
349,Larry Crowne,Uni.,35600000.0,36400000,2011,tt1583420,Larry Crowne,2011,98.0,"Comedy,Drama,Romance",2812,"[35, 10749, 18]",59861,en,Larry Crowne,7.261,2011-06-30,5.8,676,25,"Jul 1, 2011","$30,000,000","$35,608,245","$61,449,135"
350,The Dilemma,Uni.,48500000.0,21200000,2011,tt1578275,The Dilemma,2011,111.0,"Comedy,Drama",2652,"[35, 18]",44564,en,The Dilemma,9.518,2011-01-13,5.3,448,25,"Jan 14, 2011","$70,000,000","$48,475,290","$70,546,865"
351,The Darkest Hour,Sum.,21400000.0,43200000,2011,tt1093357,The Darkest Hour,2011,89.0,"Action,Adventure,Horror",2602,"[27, 28, 53, 878]",71469,en,The Darkest Hour,10.73,2011-12-25,4.9,735,58,"Dec 25, 2011","$34,800,000","$21,443,494","$62,831,715"
352,The Darkest Hour,Sum.,21400000.0,43200000,2011,tt4249090,The Darkest Hour,2014,52.0,"Documentary,News",2602,"[27, 28, 53, 878]",71469,en,The Darkest Hour,10.73,2011-12-25,4.9,735,58,"Dec 25, 2011","$34,800,000","$21,443,494","$62,831,715"
353,Hanna,Focus,40300000.0,23500000,2011,tt0993842,Hanna,2011,111.0,"Action,Drama,Thriller",2644,"[28, 53, 12]",50456,en,Hanna,9.709,2011-04-08,6.6,1944,14,"Apr 8, 2011","$30,000,000","$40,259,119","$65,343,694"
354,Colombiana,TriS,36700000.0,24300000,2011,tt1657507,Colombiana,2011,108.0,"Action,Drama,Thriller",2605,"[28, 53, 80, 18]",62835,en,Colombiana,10.584,2011-08-26,6.5,1371,60,"Aug 26, 2011","$40,000,000","$36,665,854","$72,295,262"
355,Something Borrowed,WB,39000000.0,21100000,2011,tt0491152,Something Borrowed,2011,112.0,"Comedy,Drama,Romance",2777,"[35, 18, 10749]",49022,en,Something Borrowed,7.567,2011-05-05,6.1,591,72,"May 6, 2011","$35,000,000","$39,046,489","$65,084,116"
356,One Day,Focus,13800000.0,45500000,2011,tt1563738,One Day,2011,107.0,"Drama,Romance",2618,"[18, 10749]",51828,en,One Day,10.308,2011-08-19,7.2,2105,84,"Aug 19, 2011","$15,000,000","$13,843,771","$59,168,692"
357,One Day,Focus,13800000.0,45500000,2011,tt1616203,You yi tian,2010,93.0,"Drama,Romance,Sci-Fi",2618,"[18, 10749]",51828,en,One Day,10.308,2011-08-19,7.2,2105,84,"Aug 19, 2011","$15,000,000","$13,843,771","$59,168,692"
358,One Day,Focus,13800000.0,45500000,2011,tt4051858,You yi tian,2014,90.0,Family,2618,"[18, 10749]",51828,en,One Day,10.308,2011-08-19,7.2,2105,84,"Aug 19, 2011","$15,000,000","$13,843,771","$59,168,692"
359,One Day,Focus,13800000.0,45500000,2011,tt6168298,One Day,2016,135.0,"Drama,Romance",2618,"[18, 10749]",51828,en,One Day,10.308,2011-08-19,7.2,2105,84,"Aug 19, 2011","$15,000,000","$13,843,771","$59,168,692"
360,One Day,Focus,13800000.0,45500000,2011,tt6214734,One Day,2017,118.0,"Drama,Fantasy",2618,"[18, 10749]",51828,en,One Day,10.308,2011-08-19,7.2,2105,84,"Aug 19, 2011","$15,000,000","$13,843,771","$59,168,692"
361,One Day,Focus,13800000.0,45500000,2011,tt8274146,Egy nap,2018,99.0,Drama,2618,"[18, 10749]",51828,en,One Day,10.308,2011-08-19,7.2,2105,84,"Aug 19, 2011","$15,000,000","$13,843,771","$59,168,692"
362,Killer Elite,ORF,25100000.0,31300000,2011,tt1448755,Killer Elite,2011,116.0,"Action,Crime,Thriller",2509,"[28, 12, 53]",49021,en,Killer Elite,15.135,2011-09-23,6.2,1093,38,"Sep 23, 2011","$70,000,000","$25,124,986","$65,409,046"
363,The Tree of Life,FoxS,13300000.0,41000000,2011,tt0478304,The Tree of Life,2011,139.0,"Drama,Fantasy",2577,"[18, 14]",8967,en,The Tree of Life,11.569,2011-05-27,6.6,1730,24,"May 27, 2011","$35,000,000","$13,305,665","$61,721,826"
364,The Tree of Life,FoxS,13300000.0,41000000,2011,tt8991250,The Tree of Life,2018,60.0,Documentary,2577,"[18, 14]",8967,en,The Tree of Life,11.569,2011-05-27,6.6,1730,24,"May 27, 2011","$35,000,000","$13,305,665","$61,721,826"
365,Winnie the Pooh,BV,26700000.0,23200000,2011,tt1449283,Winnie the Pooh,2011,63.0,"Adventure,Animation,Comedy",2590,"[16, 10751]",51162,en,Winnie the Pooh,11.147,2011-07-14,6.9,444,39,"Jul 15, 2011","$30,000,000","$26,692,846","$50,145,607"
366,Soul Surfer,TriS,43900000.0,3200000,2011,tt1596346,Soul Surfer,2011,112.0,"Biography,Drama,Family",2706,"[10751, 28, 18]",43959,en,Soul Surfer,8.459,2011-04-08,7.0,688,83,"Apr 8, 2011","$18,000,000","$43,853,424","$47,158,652"
367,The Debt,Focus,31200000.0,14500000,2011,tt1226753,The Debt,2010,113.0,"Drama,Thriller",2548,"[18, 53]",48289,en,The Debt,12.697,2011-08-31,6.6,403,65,"Aug 31, 2011","$20,000,000","$31,177,548","$46,604,054"
368,The Debt,Focus,31200000.0,14500000,2011,tt2698966,Oliver's Deal,2015,99.0,"Drama,Mystery,Thriller",2548,"[18, 53]",48289,en,The Debt,12.697,2011-08-31,6.6,403,65,"Aug 31, 2011","$20,000,000","$31,177,548","$46,604,054"
369,Beastly,CBS,27900000.0,15300000,2011,tt1152398,Beastly,2011,86.0,"Drama,Fantasy,Romance",2624,"[18, 14, 10749, 878]",38117,en,Beastly,10.136,2011-03-04,6.1,1748,87,"Mar 4, 2011","$17,000,000","$27,865,571","$38,028,230"
370,30 Minutes or Less,Sony,37100000.0,3500000,2011,tt1622547,30 Minutes or Less,2011,83.0,"Action,Comedy,Crime",2584,"[28, 12, 35]",62206,en,30 Minutes or Less,11.315,2011-08-12,5.6,825,60,"Aug 12, 2011","$28,000,000","$37,053,924","$40,966,716"
371,The Roommate,SGem,37300000.0,3200000,2011,tt1265990,The Roommate,2011,91.0,"Drama,Thriller",2734,"[53, 18, 27]",49950,en,The Roommate,8.134,2011-02-04,5.4,406,39,"Feb 4, 2011","$16,000,000","$37,300,107","$52,545,707"
372,Shark Night 3D,Rela.,18900000.0,21300000,2011,tt1633356,Shark Night 3D,2011,90.0,"Horror,Thriller",2751,"[27, 53]",65055,en,Shark Night 3D,7.879,2011-09-02,5.0,245,52,"Sep 2, 2011","$25,000,000","$18,877,153","$18,877,153"
373,Monte Carlo,Fox,23200000.0,16500000,2011,tt1067774,Monte Carlo,2011,109.0,"Adventure,Comedy,Family",2595,"[12, 35, 10749]",59860,en,Monte Carlo,11.017,2011-07-01,6.2,1193,84,"Jul 1, 2011","$20,000,000","$23,186,769","$39,686,769"
374,50/50,Sum.,35000000.0,4200000,2011,tt1306980,50/50,2011,100.0,"Comedy,Drama,Romance",2556,"[35, 18]",40807,en,50/50,12.451,2011-09-30,7.1,2111,73,"Sep 30, 2011","$8,000,000","$35,016,118","$41,334,735"
375,50/50,Sum.,35000000.0,4200000,2011,tt1734060,50/50,2010,77.0,Documentary,2556,"[35, 18]",40807,en,50/50,12.451,2011-09-30,7.1,2111,73,"Sep 30, 2011","$8,000,000","$35,016,118","$41,334,735"
376,Mars Needs Moms,BV,21400000.0,17600000,2011,tt1305591,Mars Needs Moms,2011,88.0,"Adventure,Animation,Family",2682,"[12, 16, 10751]",50321,en,Mars Needs Moms,8.852,2011-03-11,5.7,299,94,"Mar 11, 2011","$150,000,000","$21,392,758","$39,549,758"
377,Dream House,Uni.,21300000.0,17200000,2011,tt10265116,Dream House,2019,,"Comedy,Drama,Romance",2670,"[18, 53, 9648]",69668,en,Dream House,9.047,2011-09-30,6.0,670,80,"Sep 30, 2011","$50,000,000","$21,302,340","$41,642,166"
378,Dream House,Uni.,21300000.0,17200000,2011,tt1462041,Dream House,2011,84.0,"Drama,Mystery,Thriller",2670,"[18, 53, 9648]",69668,en,Dream House,9.047,2011-09-30,6.0,670,80,"Sep 30, 2011","$50,000,000","$21,302,340","$41,642,166"
379,Jumping the Broom,TriS,37300000.0,415000,2011,tt1640484,Jumping the Broom,2011,112.0,"Comedy,Drama",2704,[35],57119,en,Jumping the Broom,8.477,2011-05-06,6.0,103,93,"May 6, 2011","$7,000,000","$37,295,394","$38,158,601"
380,Don't Be Afraid of the Dark,FD,24000000.0,12900000,2011,tt1270761,Don't Be Afraid of the Dark,2010,99.0,"Fantasy,Horror,Thriller",214,"[14, 27, 53]",46261,en,Don't Be Afraid of the Dark,8.405,2010-11-06,5.5,550,43,"Aug 26, 2011","$25,000,000","$24,046,682","$39,126,427"
381,My Week with Marilyn,Wein.,14600000.0,20500000,2011,tt1655420,My Week with Marilyn,2011,99.0,"Biography,Drama",2564,[18],75900,en,My Week with Marilyn,12.081,2011-11-23,6.7,741,22,"Nov 23, 2011","$10,000,000","$14,597,405","$34,240,572"
382,The Sitter,Fox,30400000.0,4500000,2011,tt1366344,The Sitter,2011,81.0,Comedy,2576,[35],57431,en,The Sitter,11.571,2011-12-09,5.4,472,32,"Dec 9, 2011","$25,000,000","$30,542,576","$38,749,404"
383,The Sitter,Fox,30400000.0,4500000,2011,tt4697228,Charlotte Wakes,2017,97.0,Horror,2576,[35],57431,en,The Sitter,11.571,2011-12-09,5.4,472,32,"Dec 9, 2011","$25,000,000","$30,542,576","$38,749,404"
384,Courageous,TriS,34500000.0,,2011,tt1630036,Courageous,2011,129.0,Drama,2800,[18],72213,en,Courageous,7.406,2011-09-30,7.0,128,87,"Sep 30, 2011","$2,000,000","$34,522,221","$35,185,884"
385,I Don't Know How She Does It,Wein.,9700000.0,20900000,2011,tt1742650,I Don't Know How She Does It,2011,89.0,"Comedy,Romance",2720,"[10749, 35]",70868,en,I Don't Know How She Does It,8.271,2011-09-16,5.2,231,58,"Sep 16, 2011","$24,000,000","$9,659,074","$24,474,463"
386,What's Your Number?,Fox,14000000.0,16399999,2011,tt0770703,What's Your Number?,2011,106.0,"Comedy,Romance",2612,"[35, 10749]",63492,en,What's Your Number?,10.391,2011-09-30,6.4,1271,24,"Sep 30, 2011","$20,000,000","$14,011,084","$30,163,785"
387,Drive Angry,Sum.,10700000.0,18200000,2011,tt1502404,Drive Angry,2011,104.0,"Action,Fantasy,Thriller",2527,"[14, 53, 28, 80]",47327,en,Drive Angry,14.096,2011-02-24,5.3,959,91,"Feb 25, 2011","$50,000,000","$10,721,033","$41,042,583"
388,A Dangerous Method,SPC,5700000.0,21800000,2011,tt1571222,A Dangerous Method,2011,99.0,"Biography,Drama,Romance",2615,"[18, 53]",48231,en,A Dangerous Method,10.352,2011-11-23,6.3,1066,69,"Nov 23, 2011","$20,000,000","$5,702,083","$14,807,531"
389,The Eagle,Focus,19500000.0,7600000,2011,tt1034389,The Eagle,2011,114.0,"Action,Adventure,Drama",2709,"[12, 18]",49494,en,The Eagle,8.443,2011-02-11,6.1,694,50,"Feb 11, 2011","$25,000,000","$19,490,041","$38,993,548"
390,The Eagle,Focus,19500000.0,7600000,2011,tt5130954,The Eagle,2015,11.0,Documentary,2709,"[12, 18]",49494,en,The Eagle,8.443,2011-02-11,6.1,694,50,"Feb 11, 2011","$25,000,000","$19,490,041","$38,993,548"
391,Apollo 18,W/Dim.,17700000.0,7900000,2011,tt1772240,Apollo 18,2011,86.0,"Horror,Mystery,Sci-Fi",2711,"[27, 53, 878]",50357,en,Apollo 18,8.384,2011-09-02,5.0,486,94,"Sep 2, 2011","$5,000,000","$17,686,929","$26,517,819"
392,Biutiful,RAtt.,5100000.0,20000000,2011,tt1164999,Biutiful,2010,148.0,"Drama,Romance",265,[18],45958,es,Biutiful,7.697,2010-12-28,7.2,546,44,"Jan 28, 2011","$35,000,000","$5,101,237","$24,687,524"
393,Your Highness,Uni.,21600000.0,3300000,2011,tt1240982,Your Highness,2011,102.0,"Adventure,Comedy,Fantasy",2398,"[14, 18, 28, 35, 878]",98957,en,Your Highness,0.6,2010-01-01,3.0,4,78,"Apr 8, 2011","$50,000,000","$21,596,445","$26,121,638"
394,Your Highness,Uni.,21600000.0,3300000,2011,tt1240982,Your Highness,2011,102.0,"Adventure,Comedy,Fantasy",2560,"[35, 12, 14]",38319,en,Your Highness,12.254,2011-04-08,5.3,735,78,"Apr 8, 2011","$50,000,000","$21,596,445","$26,121,638"
395,Our Idiot Brother,Wein.,24800000.0,,2011,tt1637706,Our Idiot Brother,2011,90.0,"Comedy,Drama",2700,"[35, 18]",59968,en,Our Idiot Brother,8.523,2011-08-26,6.1,527,78,"Aug 26, 2011","$5,000,000","$24,814,830","$25,861,249"
396,The Rum Diary,FD,13100000.0,10800000,2011,tt0376136,The Rum Diary,2011,119.0,"Comedy,Drama",2568,"[18, 35]",23514,en,The Rum Diary,12.011,2011-10-27,5.7,652,16,"Oct 28, 2011","$45,000,000","$13,109,815","$21,544,732"
397,Warrior,LGF,13700000.0,9400000,2011,tt1291584,Warrior,2011,140.0,"Drama,Sport",2504,[18],59440,en,Warrior,15.478,2011-09-09,7.8,2189,74,"Sep 9, 2011","$25,000,000","$13,657,115","$24,215,385"
