movie_id,primary_title,original_title,start_year,runtime_minutes,genres,averagerating,numvotes
tt1937154,exhumed,exhumed,2011,93,horror,5.2,123
tt1937222,least among saints,least among saints,2012,107,"crime,drama",6.5,542
tt1937253,mosca,mosca,2011,97,"biography,documentary,drama",4.9,13
tt1937261,nic proti nicemu,nic proti nicemu,2011,100,comedy,6.2,24
tt1937264,now is good,now is good,2012,103,"drama,romance",7.2,31335
tt1937269,one small hitch,one small hitch,2013,105,"comedy,romance",6.6,4154
tt1937292,pyat nevest,pyat nevest,2011,104,"adventure,comedy,romance",6.6,539
tt1937302,rogue saints,rogue saints,2011,103,adventure,7.2,77
tt1937340,beyond paradise,beyond paradise,2018,101,"drama,romance",5.9,323
tt1937372,the fourth noble truth,the fourth noble truth,2014,87,"drama,romance",7.1,8
tt1937390,nymphomaniac: vol. i,nymphomaniac: vol. i,2013,117,drama,6.9,106811
tt1937419,london: the modern babylon,london: the modern babylon,2012,125,"documentary,history,music",7.2,524
tt1937438,the prosecution of an american president,the prosecution of an american president,2012,101,documentary,7.6,29
tt1937441,the burning within,the burning within,2012,101,"action,drama,mystery",3.6,34
tt1937449,at any price,at any price,2012,105,"drama,sport,thriller",5.7,6806
tt1937455,vroom,vroom,2010,130,"action,comedy,crime",5.5,25
tt1937493,how to score your life,how to score your life,2012,94,"comedy,drama",6.4,5
tt1937501,ralf. sex in der wüste,ralf. sex in der wüste,2011,108,"biography,documentary,drama",7.2,5
tt1937502,samawat,samawat,2011,99,drama,5.9,25
tt1937504,the forgotten kingdom,the forgotten kingdom,2013,101,drama,7.2,188
tt1937506,the philly kid,the philly kid,2012,90,"action,drama,sport",5.7,1977
tt1937507,water hands,water hands,2011,93,"documentary,drama",6.3,16
tt1939654,bheja fry 2,bheja fry 2,2011,129,"comedy,drama",4.7,1155
tt1939656,blissful lies,blissful lies,2012,141,drama,5.9,27
tt1939659,carrie,carrie,2013,100,"drama,horror",5.9,125424
tt1939671,die stämme von köln,die stämme von köln,2011,92,documentary,7.1,7
tt1939753,the big fix,the big fix,2012,89,documentary,7.8,378
tt1941459,azhagarsamy's horse,azhagar samiyin kuthirai,2011,122,drama,7.1,199
tt1941466,blood-c: the last dark,gekijouban blood-c: the last dark,2012,107,"action,adventure,animation",6.2,784
tt1941476,cancer is curable now,cancer is curable now,2011,115,documentary,8.3,62
tt1941478,the portuguese falcon,capitão falcão,2015,106,"action,comedy,history",7.1,1606
tt1941496,dartworth,dartworth,2011,94,drama,5.7,6
tt1941515,element {.245} zombie,element {.245} zombie,2011,90,"action,horror",4.7,18
tt1941516,death of a japanese salesman,endingu nôto,2011,90,documentary,7.8,85
tt1941536,romancing in thin air,gao hai ba zhi lian ii,2012,111,"drama,romance",5.8,434
tt1941541,greenwich village: music that defined a generation,greenwich village: music that defined a generation,2012,92,"documentary,music",7.1,266
tt1941569,just do it: a tale of modern-day outlaws,just do it: a tale of modern-day outlaws,2011,90,documentary,6.9,96
tt1941585,les mythos,les mythos,2011,87,comedy,5.6,242
tt1941600,masks,masks,2011,112,"horror,mystery,thriller",5.8,599
tt1941629,am ende der milchstrasse,am ende der milchstrasse,2012,93,documentary,7.2,19
tt1941638,sadda adda,sadda adda,2012,130,"comedy,drama,romance",7.2,1232
tt1941645,september runs red,september runs red,2012,92,thriller,3.7,86
tt1941655,solitaire: endgame,solitaire: endgame,2011,88,thriller,5.4,31
tt1941657,soundtrack (2011),soundtrack,2011,132,"drama,musical",7.2,774
tt1941680,englewood: the growing pains in chicago,englewood: the growing pains in chicago,2011,96,"action,drama",6.8,18
tt1941684,game time,the duel,2011,105,"action,romance,sport",4.8,314
tt1942060,the german friend,el amigo alemán,2012,100,"drama,romance,war",6.1,392
tt1942092,outside the great wall,outside the great wall,2011,118,documentary,7.6,5
tt1942113,the roommate (ii),the roommate (ii),2010,90,horror,4.0,16
tt1942120,all our desires,toutes nos envies,2011,120,drama,6.8,754
tt1942802,andari bandhuvaya,andari bandhuvaya,2010,134,drama,7.2,155
tt1942808,balkan is not dead,balkan is not dead,2013,100,drama,7.4,215
tt1942825,the apprehenders,chae-po-wang,2011,117,"action,comedy",6.1,183
tt1942828,children of sorrow,children of sorrow,2012,88,horror,4.2,542
tt1942831,company,company,2011,145,"comedy,drama,musical",7.6,981
tt1942884,indie game: the movie,indie game: the movie,2012,103,"documentary,drama",7.7,19538
tt1942905,kucch luv jaisaa,kucch luv jaisaa,2011,105,drama,4.4,116
tt1942913,lost on purpose,lost on purpose,2013,101,drama,5.9,235
tt1942928,no lost cause,no lost cause,2011,100,"drama,family,romance",7.4,30
tt1942929,italian movies,italian movies,2012,100,comedy,6.0,77
tt1942971,showrunners: the art of running a tv show,showrunners: the art of running a tv show,2014,90,"biography,documentary",6.7,1120
tt1942989,the citizen,the citizen,2012,99,drama,7.0,3087
tt1943036,voces desde mozambique,voces desde mozambique,2011,97,documentary,7.7,9
tt1943048,my own swordsman,wu lin wai zhuan,2011,95,"action,comedy",5.2,281
tt1943675,cold blue eternal,cold blue eternal,2011,100,"crime,drama,romance",5.6,11
tt1943689,pieces of me,des morceaux de moi,2012,90,"comedy,drama",7.0,427
tt1943710,fortune cookie prophecies,fortune cookie prophecies,2011,113,"drama,horror,mystery",4.1,79
tt1943736,kuku: mina jään ellu,kuku: mina jään ellu,2011,90,"documentary,drama",7.4,53
tt1943747,let fury have the hour,let fury have the hour,2012,100,"biography,documentary,history",5.7,79
tt1943763,le monde nous appartient,le monde nous appartient,2012,88,drama,6.2,122
tt1943777,pension freiheit,pension freiheit,2012,90,"comedy,crime",5.6,24
tt1943782,pwners,pwners,2011,104,"comedy,drama",8.2,6
tt1943783,radio america,radio america,2015,102,"drama,music",6.2,13
tt1945034,a gun in each hand,una pistola en cada mano,2012,95,"comedy,drama",6.5,2675
tt1945039,"abu, son of adam",adaminte makan abu,2011,101,drama,8.0,1040
tt1945044,exeter,exeter,2015,91,"horror,mystery,thriller",4.5,5156
tt1945052,broken roads,broken roads,2012,151,drama,4.7,150
tt1945053,altered spirits,altered spirits,2016,90,"action,sci-fi",5.1,44
tt1945062,about cherry,about cherry,2012,98,drama,4.8,9197
tt1945084,everly,everly,2014,92,"action,thriller",5.1,15874
tt1945087,in our nature,in our nature,2012,103,drama,5.7,693
tt1945106,hearts of freedom,hati merdeka (merah putih iii),2011,100,"action,drama,war",6.4,123
tt1945118,in a lonely planet,kodokuna wakusei,2011,94,romance,1.0,433
tt1945122,kalyan ram kathi,kalyan ram kathi,2010,129,"action,drama",6.2,53
tt1945148,off the boulevard,off the boulevard,2011,96,"biography,comedy,documentary",8.2,19
tt1945218,tora bora,tora bora,2011,102,drama,7.7,88
tt1945228,voyage of time: life's journey,voyage of time: life's journey,2016,90,"documentary,drama",6.4,3450
tt1946157,between today and tomorrow,kyou to asu no aida de,2011,89,"biography,documentary,music",6.5,6
tt1946177,coming & going,coming & going,2011,92,"comedy,romance",5.4,628
tt1946187,dangerous games,opasni igri,2011,90,documentary,8.1,9
tt1946193,the wicked uncle,der böse onkel,2011,98,"comedy,drama",6.0,66
tt1946204,ek paye royecho dariye,ek paye royecho dariye,2012,92,"drama,fantasy,mystery",6.3,6
tt1946205,el gusto,el gusto,2011,88,documentary,7.8,144
tt1946217,falling...,falling...,2012,136,drama,6.9,17
tt1946269,18 years old and rising,j'aime regarder les filles,2011,92,"comedy,romance",6.3,388
tt1946271,jenny dixon beach,jenny dixon beach,2011,110,horror,4.9,15
tt1946275,joseph smith: plates of gold,joseph smith: plates of gold,2011,104,"biography,drama",7.2,68
tt1946280,noukadubi,noukadubi,2011,135,"drama,romance",7.6,626
tt1946285,the wings of the kirin,kirin no tsubasa: gekijouban shinzanmono,2011,129,"crime,drama,thriller",6.6,497
tt1946289,the man who laughs,l'homme qui rit,2012,95,drama,6.0,1191
tt1946310,crazy kind of love,crazy kind of love,2013,100,"comedy,drama,romance",5.9,1721
tt1946347,gladiators of rome,gladiatori di roma,2012,94,"adventure,animation,comedy",5.2,1150
tt1946350,o gringo,o gringo,2011,87,"documentary,sport",7.9,203
tt1946358,operation 8,operation 8,2011,110,documentary,7.4,15
tt1946379,raghuvinte swantham rasiya,raghuvinte swantham rasiya,2011,127,"drama,family",2.5,11
tt1946389,seema tapakai,seema tapakai,2011,128,comedy,6.1,146
tt1946392,shifter,shifter,2011,98,"drama,horror,sci-fi",2.9,33
tt1946421,the captains,the captains,2011,97,"biography,documentary",6.9,2564
tt1946445,the little gypsy witch,duh babe ilonke,2011,98,"comedy,family,fantasy",6.8,67
tt1946484,the woman who brushed off her tears,the woman who brushed off her tears,2012,103,drama,6.1,91
tt1946486,theo fleury: playing with fire,theo fleury: playing with fire,2011,93,"biography,documentary",7.2,78
tt1946502,uglydolls,uglydolls,2019,87,"adventure,animation,comedy",4.5,1176
tt1947969,battle b-boy,battle b-boy,2016,89,"action,comedy,sport",2.8,105
tt1947970,bauernfrühstück - der film,bauernfrühstück - der film,2011,97,comedy,3.9,23
tt1947973,bin bulaye baraati,bin bulaye baraati,2011,133,"action,comedy,crime",3.9,219
tt1948001,die nordsee von oben,die nordsee von oben,2011,93,documentary,7.3,83
tt1948119,"pokaz kotku, co masz w srodku","pokaz kotku, co masz w srodku",2011,93,comedy,3.5,257
tt1948132,qirej,qirej,2011,93,"action,crime,drama",4.0,11
tt1948150,singham,singham,2011,143,"action,drama",6.8,12893
tt1948198,transnationalmannschaft,transnationalmannschaft,2010,95,documentary,8.2,8
tt1948512,adalet oyunu,adalet oyunu,2011,105,drama,6.2,195
tt1948563,gekijouban sengoku basara: the last party,gekijouban sengoku basara: the last party,2011,94,"action,adventure,animation",6.6,116
tt1948591,a sky too far to see,mienai hodo no tôku no sora wo,2011,99,drama,7.0,11
tt1949106,21 brothers,21 brothers,2011,96,"drama,history,war",4.9,95
tt1949526,children of the wind,children of the wind,2013,95,documentary,8.8,14
tt1949544,golchehreh,golchehreh,2011,100,drama,7.4,73
tt1949554,"hot ice, no-one is safe","hot ice, no-one is safe",2010,88,action,2.3,20
tt1949568,living by the gun,livin' by the gun,2011,104,"action,western",4.2,94
tt1949574,pearls of the far east,pearls of the far east,2011,103,"drama,romance",8.0,58
tt1949578,open pit,open pit,2011,90,"documentary,history,news",8.5,14
tt1949585,roundball,roundball,2014,100,comedy,8.6,7
tt1949593,the adventures of paul and marian,the adventures of paul and marian,2014,93,"comedy,musical,romance",6.4,5
tt1949597,the only one who knows you're afraid,the only one who knows you're afraid,2011,89,"adventure,drama,war",6.5,11
tt1949605,who gets the dog?,who gets the dog?,2016,95,comedy,4.9,1066
tt1949610,year of the rat,year of the rat,2011,88,drama,7.8,6
tt1950142,do something with your life,do something with your life,2011,88,"comedy,drama",6.3,47
tt1950170,"fest selects: best gay shorts, vol. 1","fest selects: best gay shorts, vol. 1",2011,104,"comedy,drama,music",3.8,47
tt1950175,forever and a day,forever and a day,2011,105,drama,7.3,69
tt1950205,indifferent worlds,indifferent worlds,2011,104,"adventure,documentary",7.4,7
tt1950252,love/hate,love/hate,2011,90,"comedy,romance",6.5,29
tt1950261,men's egg drummers,men's egg drummers,2011,99,drama,9.2,5
tt1950377,thank you for judging,thank you for judging,2011,91,"comedy,documentary,drama",8.6,5
tt1950399,the lies we tell but the secrets we keep part 2,the lies we tell but the secrets we keep part 2,2012,120,drama,6.3,128
tt1950447,verano,verano,2011,95,"comedy,drama",5.6,44
tt1951076,the pursuit of unhappiness,anleitung zum unglücklichsein,2012,87,"comedy,drama",5.8,469
tt1951087,bom,bom,2011,117,"documentary,history",8.2,58
tt1951095,child of god,child of god,2013,104,"crime,drama,thriller",5.5,3673
tt1951099,clara and the secret of the bears,clara und das geheimnis der bären,2013,90,family,6.1,150
tt1951141,bum with a gun,bum with a gun,2010,90,horror,4.4,8
tt1951164,larisa empisteftiko,larisa empisteftiko,2012,90,comedy,3.5,508
tt1951166,capital,le capital,2012,114,drama,6.5,4736
tt1951176,live at the foxes den,live at the foxes den,2013,103,drama,5.2,112
tt1951181,the immigrant,the immigrant,2013,120,"drama,romance",6.6,26618
tt1951189,marilyn,marilyn,2011,106,"crime,drama,romance",7.4,69
tt1951204,ninja: prophecy of death,ninja: prophecy of death,2011,90,"action,horror,sci-fi",5.0,41
tt1951216,the look of love,the look of love,2013,101,"biography,comedy,drama",6.0,6263
tt1951218,piggy,piggy,2012,106,thriller,5.5,1385
tt1951238,scarlet road,scarlet road,2011,106,documentary,7.1,111
tt1951261,the hangover part iii,the hangover part iii,2013,100,"adventure,comedy,crime",5.8,270695
tt1951264,the hunger games: catching fire,the hunger games: catching fire,2013,146,"action,adventure,sci-fi",7.5,575455
tt1951265,the hunger games: mockingjay - part 1,the hunger games: mockingjay - part 1,2014,123,"action,adventure,sci-fi",6.6,379050
tt1951266,the hunger games: mockingjay - part 2,the hunger games: mockingjay - part 2,2015,137,"action,adventure,sci-fi",6.6,252384
tt1951292,türk pasaportu,türk pasaportu,2011,91,"documentary,drama,history",7.7,381
tt1951299,un giorno devi andare,un giorno devi andare,2013,109,drama,6.4,312
tt1954204,a beautiful soul,a beautiful soul,2012,87,drama,6.4,91
tt1954206,the dirty picture,the dirty picture,2011,144,"biography,drama",6.6,7907
tt1954214,a second knock at the door,a second knock at the door,2012,92,"documentary,history,news",6.8,31
tt1954220,aanmai thavarael,aanmai thavarael,2011,135,"crime,romance,thriller",7.2,50
tt1954258,balas & bolinhos: o último capítulo,balas & bolinhos: o último capítulo,2012,129,"action,adventure,comedy",7.3,2672
tt1954315,borgman,borgman,2013,113,"drama,horror,mystery",6.8,14518
tt1954318,cinnamon,canela,2012,100,"comedy,drama,family",5.3,124
tt1954320,carl[a],carla,2011,100,drama,7.3,25
tt1954326,"cerro rico, tierra rica","cerro rico, tierra rica",2012,90,documentary,7.7,12
tt1954334,christmas with the dead,christmas with the dead,2012,88,horror,5.9,64
tt1954352,crooked arrows,crooked arrows,2012,105,"drama,sport",6.0,1744
tt1954353,cruz del sur,cruz del sur,2012,97,"comedy,drama,family",6.1,51
tt1954364,dark hearts,dark hearts,2014,99,"drama,thriller",4.6,340
tt1954374,deadball,deddobôru,2011,99,"comedy,horror,sport",5.3,478
tt1954379,kids of töday,des jeunes gens mödernes,2011,97,"drama,fantasy,musical",5.0,25
tt1954381,dhada,dhada,2011,147,"action,comedy",3.8,451
tt1954414,el circuito de román,el circuito de román,2011,93,"drama,sci-fi,thriller",6.1,59
tt1954427,fable,fable,2011,90,"adventure,family,fantasy",4.7,11
tt1954442,streets of hope,finding hope now,2014,120,drama,5.5,115
tt1954464,famous five,fünf freunde,2012,93,"adventure,crime,family",5.5,383
tt1954470,gangs of wasseypur,gangs of wasseypur,2012,321,"action,comedy,crime",8.2,69051
tt1954491,hanaoni,hanaoni,2010,270,"adventure,drama,fantasy",6.8,13
tt1954498,he's mine not yours,he's mine not yours,2011,104,"comedy,romance",5.1,353
tt1954509,highway 91,highway 91,2011,115,horror,4.0,7
tt1954510,himmelfahrtskommando,himmelfahrtskommando,2013,100,comedy,6.2,49
tt1954512,hit a lick,hit a lick,2017,92,"crime,drama,music",7.0,10
tt1954538,in medias res,in medias res,2011,90,thriller,7.9,11
tt1954539,in my lifetime: a presentation of the nuclear world project,in my lifetime: a presentation of the nuclear world project,2011,112,"documentary,history,news",6.9,18
tt1954573,kamp,kamp,2013,90,"action,drama,thriller",3.9,51
tt1954598,ladies vs. ricky bahl,ladies vs. ricky bahl,2011,140,"comedy,drama,romance",6.0,7887
tt1954618,lesson before love,lesson before love,2011,108,drama,7.3,20
tt1954642,heart is... 2,ma-eum-i doo-beon-jjae i-ya-gi,2010,92,"comedy,drama,family",6.0,56
tt1954648,manyaa the wonder boy,manyaa the wonder boy,2011,132,"family,musical,sport",6.4,8
tt1954688,new order,new order,2012,90,"fantasy,sci-fi,thriller",3.8,349
tt1954763,purple sail,purple sail,2011,95,"drama,mystery,romance",7.3,15
tt1954768,rag doll,rag doll,2011,100,drama,6.9,7
tt1954811,see girl run,see girl run,2012,89,"drama,romance",5.2,1249
tt1954818,shatru,shatru,2011,150,"action,crime,drama",6.2,180
tt1954839,soul ties,soul ties,2015,145,drama,5.6,14
tt1954874,tao of peace,tao of peace,2010,100,"adventure,documentary,drama",8.5,65
tt1954906,the door (2010),the door,2010,92,"action,drama,thriller",7.4,5
tt1954925,the good son: the life of ray boom boom mancini,the good son: the life of ray boom boom mancini,2013,90,documentary,7.8,158
tt1954970,the representative,the representative,2011,95,"drama,mystery",6.4,8
tt1954977,the sad cafe,the sad cafe,2011,98,"action,romance",6.3,39
tt1955015,tree keeper,tree keeper,2011,89,"drama,thriller",8.5,37
tt1955036,"twisted trunk, big fat body",vakratunda mahakaaya,2013,92,comedy,7.2,59
tt1955044,viento en contra,viento en contra,2011,104,"action,drama,thriller",5.6,163
tt1956416,adams apples,adams apples,2011,90,drama,8.1,30
tt1956433,ata pata lapatta,ata pata lapatta,2012,120,"comedy,musical",5.6,78
tt1956447,bokser,bokser,2011,91,drama,5.3,75
tt1956450,bridal party massacre,bridal party massacre,2011,90,horror,4.6,13
tt1956538,josé martí: el ojo del canario,josé martí: el ojo del canario,2010,120,"drama,history",7.6,48
tt1956580,nie opuszczaj mnie,nie opuszczaj mnie,2010,115,drama,5.3,30
tt1956594,paul williams still alive,paul williams still alive,2011,87,"biography,comedy,documentary",6.9,835
tt1956603,postales colombianas,postales colombianas,2011,94,"comedy,crime,drama",6.7,7
tt1956618,screwed (2013),screwed,2013,96,"comedy,romance",4.4,300
tt1956620,sex tape,sex tape,2014,94,"comedy,romance",5.1,100520
tt1956635,storyteller of terror,storyteller of terror,2011,104,horror,7.8,5
tt1956637,jail caesar,jail caesar,2012,90,"drama,history",7.5,60
tt1956655,the ganzfeld haunting,the ganzfeld haunting,2014,87,"horror,thriller",3.2,605
tt1956657,the king and the commissioner,the king and the commissioner,2012,183,"action,thriller",3.2,364
tt1956697,vettai,vettai,2012,150,action,6.0,2163
