movie_id,primary_title,original_title_x,start_year,runtime_minutes,genres,averagerating,numvotes,genre_ids,id_x,original_language,original_title_y,popularity,release_date_x,title,vote_average,vote_count,id_y,release_date_y,movie,production_budget,domestic_gross_x,worldwide_gross,studio,domestic_gross_y,foreign_gross,year
tt2388050,Flipped,Flipped,2015,90.0,"Drama,Thriller",6.0,440,"[10749, 18]",43949,en,Flipped,9.781,2010-08-06,Flipped,7.4,859,22,"Aug 6, 2010",Flipped,"$14,000,000","$1,755,212","$4,289,993",WB,1800000.0,,2010
tt2388050,Flipped,Flipped,2015,90.0,"Drama,Thriller",6.0,440,"[18, 53]",380018,en,Flipped,0.9620000000000001,2015-12-15,Flipped,7.0,2,22,"Aug 6, 2010",Flipped,"$14,000,000","$1,755,212","$4,289,993",WB,1800000.0,,2010
tt0817230,Valentine's Day,Valentine's Day,2010,125.0,"Comedy,Romance",5.7,107171,"[35, 10749]",32856,en,Valentine's Day,11.187000000000001,2010-02-11,Valentine's Day,5.8,1907,70,"Feb 12, 2010",Valentine's Day,"$52,000,000","$110,485,654","$217,569,328",WB (NL),110500000.0,106000000,2010
tt0822847,Priest,Priest,2011,87.0,"Action,Adventure,Fantasy",5.7,108320,"[14, 27]",38321,en,Priest,15.318,2011-05-13,Priest,5.5,1157,29,"May 13, 2011",Priest,"$60,000,000","$29,136,626","$84,154,026",SGem,29100000.0,49200000,2011
tt0829150,Dracula Untold,Dracula Untold,2014,92.0,"Action,Drama,Fantasy",6.3,164829,"[27, 28, 18, 14, 10752]",49017,en,Dracula Untold,29.043000000000003,2014-10-03,Dracula Untold,6.2,3719,21,"Oct 10, 2014",Dracula Untold,"$70,000,000","$55,991,880","$220,241,723",Uni.,56300000.0,160800000,2014
tt0837562,Hotel Transylvania,Hotel Transylvania,2012,91.0,"Animation,Comedy,Family",7.1,204571,"[16, 35, 10751, 14]",76492,en,Hotel Transylvania,15.318,2012-09-28,Hotel Transylvania,6.9,5013,96,"Sep 28, 2012",Hotel Transylvania,"$85,000,000","$148,313,048","$378,505,812",Sony,148300000.0,210100000,2012
tt0840361,The Town,The Town,2010,125.0,"Crime,Drama,Thriller",7.6,322524,"[80, 18, 53]",23168,en,The Town,13.475999999999999,2010-09-17,The Town,7.1,2386,92,"Sep 17, 2010",The Town,"$37,000,000","$92,186,262","$152,566,881",WB,92200000.0,61800000,2010
tt0842926,The Kids Are All Right,The Kids Are All Right,2010,106.0,"Comedy,Drama,Romance",7.0,120656,"[35, 18]",39781,en,The Kids Are All Right,8.426,2010-07-09,The Kids Are All Right,6.6,854,87,"Jul 9, 2010",The Kids Are All Right,"$4,000,000","$20,811,365","$36,275,469",Focus,20800000.0,13900000,2010
tt0848537,Epic,Epic,2013,102.0,"Adventure,Animation,Family",6.7,95318,"[16, 12, 10751, 14]",116711,en,Epic,13.995,2013-05-24,Epic,6.4,1670,77,"May 24, 2013",Epic,"$100,000,000","$107,518,682","$262,794,441",Fox,107500000.0,160900000,2013
tt0850709,Risen,Risen,2010,121.0,"Biography,Drama",5.3,182,"[18, 36]",335778,en,Risen,10.089,2016-02-18,Risen,5.8,433,48,"Feb 19, 2016",Risen,"$20,000,000","$36,880,033","$46,255,763",Sony,36900000.0,9200000,2016
tt3231054,Risen,Risen,2016,107.0,"Action,Adventure,Drama",6.3,22813,"[18, 36]",335778,en,Risen,10.089,2016-02-18,Risen,5.8,433,48,"Feb 19, 2016",Risen,"$20,000,000","$36,880,033","$46,255,763",Sony,36900000.0,9200000,2016
tt0857190,The Sweeney,The Sweeney,2012,112.0,"Action,Crime,Drama",6.1,18095,"[28, 80]",116613,en,The Sweeney,6.4,2013-03-01,The Sweeney,5.9,142,53,"Mar 1, 2013",The Sweeney,"$4,500,000","$26,345","$8,000,366",EOne,26700.0,6300000,2013
tt0864835,Mr. Peabody & Sherman,Mr. Peabody & Sherman,2014,92.0,"Adventure,Animation,Comedy",6.8,57277,"[16, 12, 10751]",82703,en,Mr. Peabody & Sherman,12.812999999999999,2014-03-07,Mr. Peabody & Sherman,6.6,1357,1,"Mar 7, 2014",Mr. Peabody & Sherman,"$145,000,000","$111,506,430","$269,806,430",Fox,111500000.0,164200000,2014
tt0872230,My Soul to Take,My Soul to Take,2010,107.0,"Horror,Mystery,Thriller",4.8,18381,"[18, 27, 9648, 53]",43931,en,My Soul to Take,9.808,2010-10-08,My Soul to Take,5.4,247,68,"Oct 8, 2010",My Soul to Take,"$25,000,000","$14,744,435","$16,727,470",Uni.,14700000.0,6200000,2010
tt0873886,Red State,Red State,2011,88.0,"Action,Crime,Horror",6.2,59266,"[27, 28, 53]",48572,en,Red State,7.816,2011-09-23,Red State,6.1,472,22,"Sep 23, 2011",Red State,"$4,000,000","$1,065,429","$1,983,596",SMod,1100000.0,,2011
tt0878835,Please Give,Please Give,2010,87.0,"Comedy,Drama",6.6,10652,"[35, 18]",40247,en,Please Give,5.945,2010-01-22,Please Give,6.3,81,15,"Apr 30, 2010",Please Give,"$3,000,000","$4,033,574","$4,570,178",SPC,4000000.0,280000,2010
tt0879870,Eat Pray Love,Eat Pray Love,2010,133.0,"Drama,Romance",5.8,77709,[18],38167,en,Eat Pray Love,9.991,2010-08-12,Eat Pray Love,6.0,1208,67,"Aug 13, 2010",Eat Pray Love,"$60,000,000","$80,574,010","$206,598,789",Sony,80600000.0,124000000,2010
tt0881320,Sanctum,Sanctum,2011,108.0,"Adventure,Drama,Thriller",5.9,51318,"[28, 53]",48340,en,Sanctum,7.457000000000001,2011-02-04,Sanctum,5.9,515,45,"Feb 4, 2011",Sanctum,"$30,000,000","$23,209,310","$108,957,098",Uni.,23200000.0,85400000,2011
tt0882977,Snitch,Snitch,2013,112.0,"Action,Drama,Thriller",6.5,78142,[],295180,en,Snitch,0.6,2011-01-01,Snitch,1.0,1,26,"Feb 22, 2013",Snitch,"$15,000,000","$42,930,462","$57,907,734",LG/S,42900000.0,,2013
tt0882977,Snitch,Snitch,2013,112.0,"Action,Drama,Thriller",6.5,78142,[],295180,en,Snitch,0.6,2011-01-01,Snitch,1.0,1,52,"Dec 31, 2012",Snitch,"$850,000",$0,$0,LG/S,42900000.0,,2013
tt0882977,Snitch,Snitch,2013,112.0,"Action,Drama,Thriller",6.5,78142,"[53, 18]",134411,en,Snitch,16.673,2013-02-22,Snitch,5.9,1493,26,"Feb 22, 2013",Snitch,"$15,000,000","$42,930,462","$57,907,734",LG/S,42900000.0,,2013
tt0882977,Snitch,Snitch,2013,112.0,"Action,Drama,Thriller",6.5,78142,"[53, 18]",134411,en,Snitch,16.673,2013-02-22,Snitch,5.9,1493,52,"Dec 31, 2012",Snitch,"$850,000",$0,$0,LG/S,42900000.0,,2013
tt0884732,The Wedding Ringer,The Wedding Ringer,2015,101.0,Comedy,6.7,66893,[35],252838,en,The Wedding Ringer,15.876,2015-01-16,The Wedding Ringer,6.5,961,73,"Jan 16, 2015",The Wedding Ringer,"$23,000,000","$64,460,211","$80,171,596",SGem,64500000.0,15300000,2015
tt0889573,The Switch,The Switch,2010,101.0,"Comedy,Drama,Romance",6.1,90661,"[35, 10749, 18]",41210,en,The Switch,7.745,2010-08-20,The Switch,6.1,1008,39,"Aug 20, 2010",The Switch,"$19,000,000","$27,758,465","$49,858,465",Mira.,27800000.0,22100000,2010
tt0892318,Letters to Juliet,Letters to Juliet,2010,105.0,"Adventure,Comedy,Drama",6.6,86137,"[35, 18, 10749]",37056,en,Letters to Juliet,9.394,2010-05-14,Letters to Juliet,6.9,1706,89,"May 14, 2010",Letters to Juliet,"$30,000,000","$53,032,453","$82,148,538",Sum.,53000000.0,26100000,2010
tt0892769,How to Train Your Dragon,How to Train Your Dragon,2010,98.0,"Action,Adventure,Animation",8.1,611299,"[14, 12, 16, 10751]",10191,en,How to Train Your Dragon,28.734,2010-03-26,How to Train Your Dragon,7.7,7610,30,"Mar 26, 2010",How to Train Your Dragon,"$165,000,000","$217,581,232","$494,870,992",P/DW,217600000.0,277300000,2010
tt0892791,Shrek Forever After,Shrek Forever After,2010,93.0,"Adventure,Animation,Comedy",6.3,167532,"[35, 12, 14, 16, 10751]",10192,en,Shrek Forever After,15.040999999999999,2010-05-16,Shrek Forever After,6.1,3843,27,"May 21, 2010",Shrek Forever After,"$165,000,000","$238,736,787","$756,244,673",P/DW,238700000.0,513900000,2010
tt0903624,The Hobbit: An Unexpected Journey,The Hobbit: An Unexpected Journey,2012,169.0,"Adventure,Family,Fantasy",7.9,719629,"[12, 14, 28]",49051,en,The Hobbit: An Unexpected Journey,26.939,2012-12-14,The Hobbit: An Unexpected Journey,7.2,12076,19,"Dec 14, 2012",The Hobbit: An Unexpected Journey,"$250,000,000","$303,003,568","$1,017,003,568",WB (NL),303000000.0,718100000,2012
tt0918940,The Legend of Tarzan,The Legend of Tarzan,2016,110.0,"Action,Adventure,Drama",6.3,150154,"[28, 12]",258489,en,The Legend of Tarzan,14.797,2016-07-01,The Legend of Tarzan,5.8,4102,88,"Jul 1, 2016",The Legend of Tarzan,"$180,000,000","$126,643,061","$348,902,025",WB,126600000.0,230100000,2016
tt0935075,Rabbit Hole,Rabbit Hole,2010,91.0,Drama,7.0,45357,[18],27585,en,Rabbit Hole,9.389,2010-12-16,Rabbit Hole,6.8,292,52,"Dec 17, 2010",Rabbit Hole,"$5,000,000","$2,229,058","$6,205,034",LGF,2200000.0,2900000,2010
tt0938283,The Last Airbender,The Last Airbender,2010,103.0,"Action,Adventure,Family",4.1,137734,"[28, 12, 10751, 14]",10196,en,The Last Airbender,16.595,2010-07-01,The Last Airbender,4.6,2143,83,"Jul 1, 2010",The Last Airbender,"$150,000,000","$131,772,187","$319,713,881",Par.,131800000.0,187900000,2010
tt0944835,Salt,Salt,2010,100.0,"Action,Mystery,Thriller",6.4,277204,"[28, 9648, 53]",27576,en,Salt,13.025,2010-07-23,Salt,6.3,3240,50,"Jul 23, 2010",Salt,"$130,000,000","$118,311,368","$290,650,494",Sony,118300000.0,175200000,2010
tt0944835,Salt,Salt,2010,100.0,"Action,Mystery,Thriller",6.4,277204,"[53, 80]",56893,en,Salt,0.632,2012-08-06,Salt,1.0,1,50,"Jul 23, 2010",Salt,"$130,000,000","$118,311,368","$290,650,494",Sony,118300000.0,175200000,2010
tt0945513,Source Code,Source Code,2011,93.0,"Action,Drama,Sci-Fi",7.5,452036,"[53, 878, 9648]",45612,en,Source Code,13.495,2011-04-01,Source Code,7.2,4529,96,"Apr 1, 2011",Source Code,"$32,000,000","$54,712,227","$140,428,499",Sum.,54700000.0,92600000,2011
tt0947798,Black Swan,Black Swan,2010,108.0,"Drama,Thriller",8.0,648854,"[18, 53]",44214,en,Black Swan,13.745,2010-12-03,Black Swan,7.6,8374,46,"Dec 3, 2010",Black Swan,"$13,000,000","$106,954,678","$331,266,710",FoxS,107000000.0,222400000,2010
tt0947810,Green Zone,Green Zone,2010,115.0,"Action,Drama,Thriller",6.8,122132,"[10752, 28, 12, 18, 53]",22972,en,Green Zone,11.519,2010-03-11,Green Zone,6.4,1176,98,"Mar 12, 2010",Green Zone,"$100,000,000","$35,497,337","$97,523,020",Uni.,35100000.0,59800000,2010
tt0948470,The Amazing Spider-Man,The Amazing Spider-Man,2012,136.0,"Action,Adventure,Sci-Fi",7.0,525632,"[28, 12, 14]",1930,en,The Amazing Spider-Man,24.391,2012-07-04,The Amazing Spider-Man,6.5,10411,31,"Jul 3, 2012",The Amazing Spider-Man,"$220,000,000","$262,030,663","$757,890,267",Sony,262000000.0,495900000,2012
tt0954947,The Killer Inside Me,The Killer Inside Me,2010,109.0,"Crime,Drama,Horror",6.1,31727,"[80, 18, 53]",37414,en,The Killer Inside Me,7.087000000000001,2010-04-27,The Killer Inside Me,5.9,304,11,"Jun 18, 2010",The Killer Inside Me,"$13,000,000","$217,277","$3,617,277",IFC,217000.0,3800000,2010
tt0955308,Robin Hood,Robin Hood,2010,140.0,"Action,Adventure,Drama",6.6,239480,"[28, 12, 18]",20662,en,Robin Hood,15.444,2010-05-14,Robin Hood,6.3,2569,39,"May 14, 2010",Robin Hood,"$210,000,000","$105,487,148","$322,459,006",Uni.,105300000.0,216400000,2010
tt0955308,Robin Hood,Robin Hood,2010,140.0,"Action,Adventure,Drama",6.6,239480,"[28, 12, 18]",20662,en,Robin Hood,15.444,2010-05-14,Robin Hood,6.3,2569,9,"Nov 21, 2018",Robin Hood,"$99,000,000","$30,824,628","$84,747,441",Uni.,105300000.0,216400000,2010
tt0955308,Robin Hood,Robin Hood,2010,140.0,"Action,Adventure,Drama",6.6,239480,"[12, 16, 10751]",114612,en,Storybook Classics - Robin Hood,0.68,2013-01-31,Robin Hood,5.7,3,39,"May 14, 2010",Robin Hood,"$210,000,000","$105,487,148","$322,459,006",Uni.,105300000.0,216400000,2010
tt0955308,Robin Hood,Robin Hood,2010,140.0,"Action,Adventure,Drama",6.6,239480,"[12, 16, 10751]",114612,en,Storybook Classics - Robin Hood,0.68,2013-01-31,Robin Hood,5.7,3,9,"Nov 21, 2018",Robin Hood,"$99,000,000","$30,824,628","$84,747,441",Uni.,105300000.0,216400000,2010
tt0955308,Robin Hood,Robin Hood,2010,140.0,"Action,Adventure,Drama",6.6,239480,"[12, 28, 53]",375588,en,Robin Hood,39.975,2018-11-21,Robin Hood,5.8,1194,39,"May 14, 2010",Robin Hood,"$210,000,000","$105,487,148","$322,459,006",Uni.,105300000.0,216400000,2010
tt0955308,Robin Hood,Robin Hood,2010,140.0,"Action,Adventure,Drama",6.6,239480,"[12, 28, 53]",375588,en,Robin Hood,39.975,2018-11-21,Robin Hood,5.8,1194,9,"Nov 21, 2018",Robin Hood,"$99,000,000","$30,824,628","$84,747,441",Uni.,105300000.0,216400000,2010
tt2363363,Robin Hood,Robin Hood,2013,92.0,"Action,Drama",6.3,78,"[28, 12, 18]",20662,en,Robin Hood,15.444,2010-05-14,Robin Hood,6.3,2569,39,"May 14, 2010",Robin Hood,"$210,000,000","$105,487,148","$322,459,006",Uni.,105300000.0,216400000,2010
tt2363363,Robin Hood,Robin Hood,2013,92.0,"Action,Drama",6.3,78,"[28, 12, 18]",20662,en,Robin Hood,15.444,2010-05-14,Robin Hood,6.3,2569,9,"Nov 21, 2018",Robin Hood,"$99,000,000","$30,824,628","$84,747,441",Uni.,105300000.0,216400000,2010
tt2363363,Robin Hood,Robin Hood,2013,92.0,"Action,Drama",6.3,78,"[12, 16, 10751]",114612,en,Storybook Classics - Robin Hood,0.68,2013-01-31,Robin Hood,5.7,3,39,"May 14, 2010",Robin Hood,"$210,000,000","$105,487,148","$322,459,006",Uni.,105300000.0,216400000,2010
tt2363363,Robin Hood,Robin Hood,2013,92.0,"Action,Drama",6.3,78,"[12, 16, 10751]",114612,en,Storybook Classics - Robin Hood,0.68,2013-01-31,Robin Hood,5.7,3,9,"Nov 21, 2018",Robin Hood,"$99,000,000","$30,824,628","$84,747,441",Uni.,105300000.0,216400000,2010
tt2363363,Robin Hood,Robin Hood,2013,92.0,"Action,Drama",6.3,78,"[12, 28, 53]",375588,en,Robin Hood,39.975,2018-11-21,Robin Hood,5.8,1194,39,"May 14, 2010",Robin Hood,"$210,000,000","$105,487,148","$322,459,006",Uni.,105300000.0,216400000,2010
tt2363363,Robin Hood,Robin Hood,2013,92.0,"Action,Drama",6.3,78,"[12, 28, 53]",375588,en,Robin Hood,39.975,2018-11-21,Robin Hood,5.8,1194,9,"Nov 21, 2018",Robin Hood,"$99,000,000","$30,824,628","$84,747,441",Uni.,105300000.0,216400000,2010
tt4532826,Robin Hood,Robin Hood,2018,116.0,"Action,Adventure,Thriller",5.3,41588,"[28, 12, 18]",20662,en,Robin Hood,15.444,2010-05-14,Robin Hood,6.3,2569,39,"May 14, 2010",Robin Hood,"$210,000,000","$105,487,148","$322,459,006",Uni.,105300000.0,216400000,2010
tt4532826,Robin Hood,Robin Hood,2018,116.0,"Action,Adventure,Thriller",5.3,41588,"[28, 12, 18]",20662,en,Robin Hood,15.444,2010-05-14,Robin Hood,6.3,2569,9,"Nov 21, 2018",Robin Hood,"$99,000,000","$30,824,628","$84,747,441",Uni.,105300000.0,216400000,2010
tt4532826,Robin Hood,Robin Hood,2018,116.0,"Action,Adventure,Thriller",5.3,41588,"[12, 16, 10751]",114612,en,Storybook Classics - Robin Hood,0.68,2013-01-31,Robin Hood,5.7,3,39,"May 14, 2010",Robin Hood,"$210,000,000","$105,487,148","$322,459,006",Uni.,105300000.0,216400000,2010
tt4532826,Robin Hood,Robin Hood,2018,116.0,"Action,Adventure,Thriller",5.3,41588,"[12, 16, 10751]",114612,en,Storybook Classics - Robin Hood,0.68,2013-01-31,Robin Hood,5.7,3,9,"Nov 21, 2018",Robin Hood,"$99,000,000","$30,824,628","$84,747,441",Uni.,105300000.0,216400000,2010
tt4532826,Robin Hood,Robin Hood,2018,116.0,"Action,Adventure,Thriller",5.3,41588,"[12, 28, 53]",375588,en,Robin Hood,39.975,2018-11-21,Robin Hood,5.8,1194,39,"May 14, 2010",Robin Hood,"$210,000,000","$105,487,148","$322,459,006",Uni.,105300000.0,216400000,2010
tt4532826,Robin Hood,Robin Hood,2018,116.0,"Action,Adventure,Thriller",5.3,41588,"[12, 28, 53]",375588,en,Robin Hood,39.975,2018-11-21,Robin Hood,5.8,1194,9,"Nov 21, 2018",Robin Hood,"$99,000,000","$30,824,628","$84,747,441",Uni.,105300000.0,216400000,2010
tt6858500,Robin Hood,Robin Hood,2018,,,7.6,5,"[28, 12, 18]",20662,en,Robin Hood,15.444,2010-05-14,Robin Hood,6.3,2569,39,"May 14, 2010",Robin Hood,"$210,000,000","$105,487,148","$322,459,006",Uni.,105300000.0,216400000,2010
tt6858500,Robin Hood,Robin Hood,2018,,,7.6,5,"[28, 12, 18]",20662,en,Robin Hood,15.444,2010-05-14,Robin Hood,6.3,2569,9,"Nov 21, 2018",Robin Hood,"$99,000,000","$30,824,628","$84,747,441",Uni.,105300000.0,216400000,2010
tt6858500,Robin Hood,Robin Hood,2018,,,7.6,5,"[12, 16, 10751]",114612,en,Storybook Classics - Robin Hood,0.68,2013-01-31,Robin Hood,5.7,3,39,"May 14, 2010",Robin Hood,"$210,000,000","$105,487,148","$322,459,006",Uni.,105300000.0,216400000,2010
tt6858500,Robin Hood,Robin Hood,2018,,,7.6,5,"[12, 16, 10751]",114612,en,Storybook Classics - Robin Hood,0.68,2013-01-31,Robin Hood,5.7,3,9,"Nov 21, 2018",Robin Hood,"$99,000,000","$30,824,628","$84,747,441",Uni.,105300000.0,216400000,2010
tt6858500,Robin Hood,Robin Hood,2018,,,7.6,5,"[12, 28, 53]",375588,en,Robin Hood,39.975,2018-11-21,Robin Hood,5.8,1194,39,"May 14, 2010",Robin Hood,"$210,000,000","$105,487,148","$322,459,006",Uni.,105300000.0,216400000,2010
tt6858500,Robin Hood,Robin Hood,2018,,,7.6,5,"[12, 28, 53]",375588,en,Robin Hood,39.975,2018-11-21,Robin Hood,5.8,1194,9,"Nov 21, 2018",Robin Hood,"$99,000,000","$30,824,628","$84,747,441",Uni.,105300000.0,216400000,2010
tt0963966,The Sorcerer's Apprentice,The Sorcerer's Apprentice,2010,109.0,"Action,Adventure,Family",6.1,143862,"[14, 12, 28, 35, 18]",27022,en,The Sorcerer's Apprentice,14.463,2010-07-13,The Sorcerer's Apprentice,5.9,2879,44,"Jul 14, 2010",The Sorcerer's Apprentice,"$160,000,000","$63,150,991","$217,986,320",BV,63200000.0,152100000,2010
tt0964517,The Fighter,The Fighter,2010,116.0,"Biography,Drama,Sport",7.8,316539,[18],45317,en,The Fighter,10.395,2010-12-17,The Fighter,7.3,2325,68,"Dec 10, 2010",The Fighter,"$11,000,000","$93,617,009","$129,262,388",Par.,93600000.0,35600000,2010
tt0968264,The Conspirator,The Conspirator,2010,122.0,"Crime,Drama,History",6.9,26416,"[80, 18, 36]",60309,en,The Conspirator,6.492999999999999,2011-04-15,The Conspirator,6.5,226,80,"Apr 15, 2011",The Conspirator,"$25,000,000","$11,538,204","$15,907,411",RAtt.,11500000.0,3900000,2011
tt0970179,Hugo,Hugo,2011,126.0,"Adventure,Drama,Family",7.5,284869,"[12, 18, 10751]",44826,en,Hugo,12.936,2011-11-23,Hugo,7.1,4124,89,"Nov 23, 2011",Hugo,"$180,000,000","$73,864,507","$180,047,784",Par.,73900000.0,111900000,2011
tt7496196,Hugo,Hugo,2017,80.0,Documentary,7.9,11,"[12, 18, 10751]",44826,en,Hugo,12.936,2011-11-23,Hugo,7.1,4124,89,"Nov 23, 2011",Hugo,"$180,000,000","$73,864,507","$180,047,784",Par.,73900000.0,111900000,2011
tt0970866,Little Fockers,Little Fockers,2010,98.0,"Comedy,Romance",5.5,99222,"[35, 10749]",39451,en,Little Fockers,12.152999999999999,2010-12-21,Little Fockers,5.6,1883,70,"Dec 22, 2010",Little Fockers,"$100,000,000","$148,438,600","$310,650,574",Uni.,148400000.0,162200000,2010
tt0974015,Justice League,Justice League,2017,120.0,"Action,Adventure,Fantasy",6.5,329135,"[28, 12, 14, 878]",141052,en,Justice League,34.953,2017-11-17,Justice League,6.2,7510,9,"Nov 17, 2017",Justice League,"$300,000,000","$229,024,295","$655,945,209",WB,229000000.0,428900000,2017
tt0974015,Justice League,Justice League,2017,120.0,"Action,Adventure,Fantasy",6.5,329135,"[28, 12, 14, 878]",141052,en,Justice League,34.953,2017-11-17,Justice League,6.2,7510,9,"Nov 17, 2017",Justice League,"$300,000,000","$229,024,295","$655,945,209",WB,229000000.0,428900000,2017
tt0978764,Sucker Punch,Sucker Punch,2011,110.0,"Action,Adventure,Fantasy",6.1,218371,"[28, 14, 53]",23629,en,Sucker Punch,14.415999999999999,2011-03-25,Sucker Punch,6.0,2716,62,"Mar 25, 2011",Sucker Punch,"$75,000,000","$36,392,502","$89,758,389",WB,36400000.0,53400000,2011
tt0980970,The Chronicles of Narnia: The Voyage of the Dawn Treader,The Chronicles of Narnia: The Voyage of the Dawn Treader,2010,113.0,"Adventure,Family,Fantasy",6.3,129663,"[12, 10751, 14]",10140,en,The Chronicles of Narnia: The Voyage of the Dawn Treader,17.382,2010-12-10,The Chronicles of Narnia: The Voyage of the Dawn Treader,6.3,3196,48,"Dec 10, 2010",The Chronicles of Narnia: The Voyage of the Dawn Treader,"$155,000,000","$104,386,950","$418,186,950",Fox,104400000.0,311300000,2010
tt0983193,The Adventures of Tintin,The Adventures of Tintin,2011,107.0,"Action,Adventure,Animation",7.3,202430,"[12, 16, 9648]",17578,en,The Adventures of Tintin,11.981,2011-12-20,The Adventures of Tintin,6.8,3251,52,"Dec 21, 2011",The Adventures of Tintin,"$130,000,000","$77,591,831","$373,993,951",Par.,77600000.0,296400000,2011
tt0985694,Machete,Machete,2010,105.0,"Action,Crime,Thriller",6.6,182320,"[28, 35, 53]",23631,en,Machete,12.557,2010-09-03,Machete,6.3,1862,18,"Sep 3, 2010",Machete,"$12,500,000","$26,593,646","$46,370,970",Fox,26600000.0,17500000,2010
tt0989757,Dear John,Dear John,2010,108.0,"Drama,Romance,War",6.3,128657,"[18, 10749, 10752]",22971,en,Dear John,12.048,2010-02-04,Dear John,6.8,2676,77,"Feb 5, 2010",Dear John,"$25,000,000","$80,014,842","$142,033,509",SGem,80000000.0,35000000,2010
tt0990407,The Green Hornet,The Green Hornet,2011,119.0,"Action,Comedy,Crime",5.8,148622,"[28, 80, 35]",40805,en,The Green Hornet,14.501,2011-01-13,The Green Hornet,5.5,1897,29,"Jan 14, 2011",The Green Hornet,"$110,000,000","$98,780,042","$229,155,503",Sony,98800000.0,129000000,2011
tt0993842,Hanna,Hanna,2011,111.0,"Action,Drama,Thriller",6.8,179178,"[28, 53, 12]",50456,en,Hanna,9.709,2011-04-08,Hanna,6.6,1944,14,"Apr 8, 2011",Hanna,"$30,000,000","$40,259,119","$65,343,694",Focus,40300000.0,23500000,2011
tt0993846,The Wolf of Wall Street,The Wolf of Wall Street,2013,180.0,"Biography,Crime,Drama",8.2,1035358,"[80, 18, 35]",106646,en,The Wolf of Wall Street,29.518,2013-12-25,The Wolf of Wall Street,7.9,12411,76,"Dec 25, 2013",The Wolf of Wall Street,"$100,000,000","$116,900,694","$389,870,414",Par.,116900000.0,275100000,2013
tt1001526,Megamind,Megamind,2010,95.0,"Action,Animation,Comedy",7.3,207488,"[16, 28, 35, 10751, 878]",38055,en,Megamind,22.855,2010-11-04,Megamind,6.8,3635,47,"Nov 5, 2010",Megamind,"$130,000,000","$148,415,853","$321,887,208",P/DW,148400000.0,173500000,2010
tt1002563,The Young Messiah,The Young Messiah,2016,111.0,"Drama,Fantasy",5.6,2882,[18],318850,en,The Young Messiah,5.531000000000001,2016-03-11,The Young Messiah,6.1,50,17,"Mar 11, 2016",The Young Messiah,"$16,800,000","$6,469,813","$7,313,697",Focus,6500000.0,,2016
tt1007029,The Iron Lady,The Iron Lady,2011,105.0,"Biography,Drama",6.4,96066,"[36, 18]",71688,en,The Iron Lady,8.987,2011-12-30,The Iron Lady,6.4,899,90,"Jan 13, 2012",The Iron Lady,"$14,000,000","$29,959,436","$115,592,104",Wein.,30000000.0,84900000,2011
tt10075374,The Little Prince,The Little Prince,2019,93.0,Action,8.3,6,"[12, 16, 14, 10751]",309809,en,The Little Prince,8.512,2016-08-05,The Little Prince,7.6,1493,19,"Feb 12, 2016",The Little Prince,"$77,500,000","$1,311,213","$102,028,919",EOne,1300000.0,96200000,2016
