movie_id,primary_title,start_year,runtime_minutes,genres,averagerating,numvotes
tt3149038,a brilliant young mind,2014,111,"drama,romance",7.2,25326
tt3149640,seve the movie,2014,124,"drama,sport",7.1,803
tt3149900,the hunted (2013),2013,89,"horror,mystery,thriller",4.7,1058
tt3150966,rise of the footsoldier part ii,2015,111,"biography,crime,drama",5.3,1174
tt3151738,what ever happened to timi,2014,103,comedy,5.6,1436
tt3152130,the anderssons hit the road,2013,95,"comedy,family",3.6,836
tt3152602,leopardi,2014,143,"biography,drama,history",6.8,2205
tt3152624,trainwreck,2015,125,"comedy,drama,romance",6.2,121860
tt3153582,listening,2014,100,"drama,sci-fi,thriller",5.6,2966
tt3153634,hope,2013,122,drama,8.3,4045
tt3154310,walt before mickey,2015,107,"biography,drama",5.9,5340
tt3155242,partisan,2015,94,"drama,thriller",5.8,3606
tt3155328,win it all,2017,88,comedy,6.2,6843
tt3155604,the geographer drank his globe away,2013,120,"adventure,drama,romance",7.4,3943
tt3155734,dark moon rising,2015,124,fantasy,4.3,4811
tt3157224,we still kill the old way,2014,94,"action,comedy,crime",6.0,3437
tt3157466,the anderssons rock the mountains,2014,91,"comedy,family",3.8,629
tt3159564,my world,2013,100,drama,7.5,4185
tt3159708,welcome back,2015,152,"action,comedy,crime",4.2,5040
tt3160230,angel of the skies,2013,98,war,4.0,674
tt3161960,nobody from nowhere,2014,118,"drama,thriller",6.7,1379
tt3162938,the true cost,2015,92,"documentary,drama,news",7.7,5825
tt3163224,the carrier,2015,90,"action,horror,sci-fi",3.8,726
tt3163304,the farewell party,2014,95,"comedy,drama,romance",7.0,1795
tt3163336,uncle nick,2015,93,"comedy,sport",7.0,3012
tt3164256,rock the kasbah,2015,106,"comedy,music,war",5.5,9587
tt3165608,justin bieber's believe,2013,92,"documentary,music",1.8,17476
tt3165612,sleeping with other people,2015,101,"comedy,drama,romance",6.5,36105
tt3165630,the benefactor,2015,93,drama,5.1,4012
tt3165632,5th passenger,2018,89,"sci-fi,thriller",3.1,1313
tt3166406,"oliver, stoned.",2014,90,comedy,4.2,671
tt3168230,mr. holmes,2015,104,"drama,mystery",6.9,57976
tt3168808,a murder in the park,2014,91,"crime,documentary,history",7.2,1009
tt3169706,pride,2014,119,"biography,comedy,drama",7.8,46571
tt3169740,the falls: testament of love,2013,123,"drama,romance",6.1,1214
tt3169770,retribution (2015),2015,102,"action,drama,mystery",6.6,7526
tt3170832,room,2015,118,"drama,thriller",8.2,316791
tt3170900,idealisten,2015,114,thriller,7.0,1195
tt3170902,theeb,2014,100,"adventure,drama,thriller",7.2,8921
tt3171246,pudsey the dog: the movie,2014,87,"comedy,family",2.5,751
tt3171764,nymph,2014,94,"drama,fantasy,horror",4.1,2409
tt3171832,iboy,2017,90,"action,crime,sci-fi",6.0,16640
tt3171886,hartenstraat,2014,90,romance,6.3,1825
tt3172520,sacro gra,2013,95,documentary,6.3,1316
tt3172532,the diary of a teenage girl,2015,102,"comedy,drama,romance",6.9,27003
tt3173524,sotto una buona stella,2014,106,comedy,5.6,990
tt3173910,"she smiles, she's snared!",2014,141,"comedy,romance",6.8,12406
tt3174376,before i wake,2016,97,"drama,fantasy,horror",6.2,32861
tt3175038,ek villain,2014,129,"action,crime,drama",6.5,14556
tt3175888,dukhtar,2014,93,"drama,thriller",7.0,1956
tt3175936,the stolen years,2013,111,romance,6.1,955
tt3176980,be my cat: a film for anne,2015,87,"horror,thriller",6.4,787
tt3177316,honeymoon (2014),2014,87,"horror,mystery,thriller",5.7,22877
tt3177332,horror story,2013,91,horror,4.4,1335
tt3178174,giovanni's island,2014,102,"animation,drama,history",7.4,1476
tt3179568,"men, women & children",2014,119,"comedy,drama",6.7,28110
tt3180912,the architect,2016,95,"comedy,drama",4.8,675
tt3181776,momentum,2015,96,"action,crime,thriller",5.5,12569
tt3181822,the boy next door,2015,91,"horror,thriller",4.7,34816
tt3181898,edgar allan poe's lighthouse keeper,2016,88,horror,3.9,640
tt3182590,sapience,2014,101,drama,6.6,914
tt3182596,factory girl,2013,90,"drama,romance",7.3,1010
tt3182620,bitter harvest,2017,103,"drama,romance,war",6.1,3057
tt3182644,moodar koodam,2013,145,"comedy,drama,musical",7.7,989
tt3183660,fantastic beasts and where to find them,2016,132,"adventure,family,fantasy",7.3,365353
tt3184934,the new girlfriend,2014,108,drama,6.6,6796
tt3185602,front cover,2015,87,"comedy,drama,romance",6.1,788
tt3185772,the wolf and the lamb,2013,141,"crime,mystery,thriller",8.2,1823
tt3186318,hellion,2014,99,"drama,thriller",6.1,5086
tt3186946,xenia,2014,134,"drama,romance",6.7,3183
tt3187076,class enemy,2013,112,drama,7.6,1931
tt3187080,potugadu,2013,125,"comedy,drama",7.2,784
tt3187378,the asian connection,2016,90,"action,crime,drama",3.3,1287
tt3188492,call of the wolf,2017,105,"drama,thriller",5.7,1077
tt3188768,holidays in the sun,2014,94,drama,5.6,854
tt3190158,passage to mars,2016,94,adventure,4.8,631
tt3194388,six hot chicks in a warehouse,2017,93,"action,comedy,horror",5.1,678
tt3194532,gorko!,2013,100,comedy,5.5,2275
tt3194590,dirty weekend,2015,93,"comedy,drama",5.0,1778
tt3195644,insidious: chapter 3,2015,97,"horror,mystery,thriller",6.1,82930
tt3197766,saat po long 2,2015,120,"action,crime,thriller",6.8,5356
tt3198000,teleios,2017,89,"drama,sci-fi",4.5,1318
tt3198468,north 24 kaatham,2013,125,"adventure,comedy,drama",7.6,1685
tt3198698,hunter x hunter: the last mission,2013,97,"action,adventure,animation",7.0,1293
tt3199006,ghost mountaineer,2015,100,"adventure,mystery,thriller",6.2,742
tt3199456,the return to homs,2013,94,"biography,documentary,history",7.7,945
tt3200980,where hope grows,2014,95,"drama,family",6.6,2747
tt3201640,extinction (2018),2018,95,"action,drama,sci-fi",5.8,37343
tt3201722,lumberjack man,2015,105,"comedy,horror",4.3,1137
tt3201736,run the race,2018,101,"drama,sport",6.0,630
tt3202202,palm trees in the snow,2015,163,"drama,romance",7.4,8152
tt3202306,reckless,2014,90,thriller,6.1,816
tt3202366,metamorphoses,2014,102,"drama,fantasy",5.3,633
tt3202408,relationship status: it's complicated,2014,98,"comedy,romance",5.5,749
tt3202890,reclaim,2014,96,"action,crime,drama",5.1,5428
tt3203528,bad samaritan,2018,110,"crime,horror,thriller",6.4,13498
tt3203606,trumbo,2015,124,"biography,drama",7.5,68840
tt3203616,the cobbler,2014,99,"comedy,drama,fantasy",5.8,47710
tt3203620,the dinner (2017),2017,120,"crime,drama,thriller",4.5,6523
tt3203890,pulling strings,2013,111,"comedy,romance",6.0,1644
tt3203910,raja rani,2013,160,"comedy,drama,romance",7.6,3756
tt3204144,love at first fight,2014,98,"comedy,romance",6.6,4691
tt3204392,the kingdom of dreams and madness,2013,118,documentary,7.8,4290
tt3204734,allies,2014,93,"action,drama,war",5.1,781
tt3207160,misfire,2014,90,"action,crime",3.3,659
tt3208026,black '47,2018,100,"action,drama",6.8,6760
tt3210686,son of god,2014,138,"biography,drama,history",5.8,17606
tt3210830,men are from mars... and that's where i'm going!,2014,108,"comedy,romance",5.9,734
tt3211400,nothing in return,2015,93,drama,6.7,2070
tt3212232,i am wrath,2016,92,"action,crime,drama",5.4,11198
tt3212568,beltracchi: the art of forgery,2014,93,"biography,crime,documentary",7.2,1351
tt3212812,my mom is a character 2,2016,96,comedy,6.6,1546
tt3213512,roseville,2013,120,"horror,mystery,thriller",6.0,1082
tt3213622,rise,2014,104,"crime,drama",5.8,625
tt3213684,1944,2015,100,"drama,history,war",7.1,4235
tt3214002,video games: the movie,2014,101,"animation,documentary,history",6.1,5191
tt3214286,a lego brickumentary,2014,93,documentary,6.8,1646
tt3215258,varuthapadatha valibar sangam,2013,160,"comedy,romance",6.7,1201
tt3215346,alphabet,2013,113,documentary,7.5,743
tt3215518,endrendrum punnagai,2013,155,"comedy,romance",6.7,869
tt3215826,kids in love,2016,87,"drama,romance",5.2,1337
tt3216348,incarnate,2016,91,"horror,thriller",5.3,10217
tt3217994,the submarine kid,2015,109,"drama,romance",5.9,727
tt3218580,alléluia,2014,93,"crime,horror,romance",6.2,2301
tt3219194,uncle john,2015,113,"crime,drama,mystery",6.2,1530
tt3219268,idharkuthane aasaipattai balakumara,2013,136,comedy,7.2,1358
tt3219604,the last man on the moon,2014,95,"adventure,biography,documentary",7.4,2762
tt3220192,the master plan,2015,91,"action,adventure,comedy",5.5,1974
tt3221544,k-shop,2016,120,"crime,horror,thriller",6.0,1109
tt3224052,el ott,2014,92,"mystery,thriller",7.0,2887
tt3224288,beyond the clouds,2017,120,"drama,family",7.0,1470
tt3226786,bigger,2018,107,"biography,drama",6.5,1234
tt3228088,spark: a space tail,2016,91,"action,adventure,animation",4.5,869
tt3228830,super duper alice cooper,2014,98,"biography,documentary,music",7.4,893
tt3228886,i am not him,2013,125,"crime,drama,thriller",6.5,675
tt3230162,still the water,2014,121,"drama,romance",6.7,2290
tt3230300,doosukeltha,2013,161,"action,comedy",7.8,1187
tt3230668,perdona si te llamo amor,2014,120,romance,6.7,2468
tt3230920,os maias: cenas da vida romântica,2014,139,"drama,romance",6.4,699
tt3231054,risen,2016,107,"action,adventure,drama",6.3,22813
tt3231100,trophy kids,2013,107,documentary,7.1,1573
tt3232156,pandiya naadu,2013,144,action,7.2,1091
tt3233224,boss wants a happy ending,2014,109,"comedy,romance",6.1,5539
tt3233418,spare parts,2015,114,drama,7.3,9694
tt3234084,i do... until i don't,2017,106,comedy,4.5,1017
tt3235880,stoner express,2016,105,comedy,5.0,920
tt3235888,it follows,2014,100,"horror,mystery",6.9,182839
tt3236120,i'll see you in my dreams,2015,92,"comedy,drama,romance",6.7,6233
tt3236976,submerged,2016,99,"action,thriller",4.1,1217
tt3237406,tutta colpa di freud,2014,120,comedy,6.5,2881
tt3238502,zombie spring breakers,2016,95,"action,comedy,horror",3.3,622
tt3239442,the 10 year plan,2014,90,"comedy,romance",6.0,3433
tt3239928,operation arctic,2014,87,"adventure,family",6.1,694
tt3241870,coming in,2014,104,"comedy,romance",5.7,638
tt3242934,slingshot,2014,88,"biography,documentary,news",7.7,869
tt3244512,charlie's country,2013,108,drama,7.2,1708
tt3244786,the music of silence,2017,115,biography,6.6,998
tt3244992,trailer park boys: don't legalize it,2014,95,"comedy,crime,drama",7.3,4088
tt3249478,love me (2014),2014,90,"comedy,documentary,drama",6.4,1309
tt3252998,about scout,2015,109,"drama,family",6.6,645
tt3253624,soaked in bleach,2015,90,"crime,documentary",7.5,10815
tt3253650,little england,2013,132,"drama,romance",7.9,5521
tt3253930,marshland,2014,105,"crime,horror,mystery",7.3,26372
tt3254656,beyond clueless,2014,89,"documentary,horror,romance",6.2,684
tt3254796,big stone gap,2014,103,"comedy,romance",5.6,2159
tt3255590,el camino christmas,2017,89,"comedy,crime",5.6,5825
tt3255826,drawers,2015,120,"drama,family,mystery",7.0,914
tt3256226,io,2019,96,"adventure,drama,romance",4.7,24564
tt3257072,fish & cat,2013,134,"drama,horror,mystery",7.4,1927
tt3257550,hard sell,2016,96,comedy,5.6,654
tt3257582,pokémon the movie: genesect and the legend awakened,2013,96,"adventure,animation,family",5.5,907
tt3257610,víkend,2015,100,thriller,5.9,690
tt3259178,free fall,2014,90,"action,crime,thriller",4.5,1756
tt3259474,stratos,2014,137,"crime,drama",7.0,1535
tt3259968,the wrath of vajra,2013,111,"action,fantasy",5.8,1492
tt3260022,sapphire blue,2014,116,"drama,fantasy,mystery",6.4,2999
tt3262342,loving vincent,2017,94,"animation,biography,crime",7.8,39737
tt3263520,ivory tower,2014,90,"documentary,family,history",7.0,1215
tt3263614,"kumiko, the treasure hunter",2014,105,drama,6.6,10850
tt3263904,sully,2016,96,"biography,drama",7.5,202718
tt3263996,the overnighters,2014,102,"documentary,drama",7.5,2217
tt3265262,"pulp: a film about life, death and supermarkets",2014,90,"documentary,music",7.3,1512
tt3265462,han gong-ju,2013,112,drama,7.3,1648
tt3266284,november criminals,2017,107,"crime,drama,mystery",5.3,6778
tt3266948,any day,2015,100,"drama,romance,thriller",5.1,1046
tt3268340,crown heights,2017,94,"biography,crime,drama",6.4,1474
tt3268458,the internet's own boy: the story of aaron swartz,2014,105,"biography,crime,documentary",8.1,14411
tt3268668,captive (2015),2015,97,"action,crime,drama",5.4,6017
tt3268850,unrest,2017,98,"documentary,drama,history",7.8,2159
tt3269074,trapped (2013),2013,102,"drama,thriller",6.5,646
tt3270108,jackie & ryan,2014,90,"drama,family,music",5.8,3297
tt3271120,the mend,2014,111,"comedy,drama",5.6,718
tt3271700,blood and ties,2013,95,"drama,thriller",6.4,966
tt3272570,all things must pass: the rise and fall of tower records,2015,94,"documentary,history,music",7.3,2733
tt3273434,november rule,2015,94,comedy,5.4,795
tt3273636,tour de force (2014),2014,95,"comedy,drama",7.2,1645
tt3274484,ekskursante,2013,110,"action,drama",8.2,1287
tt3276924,heist,2015,93,"action,crime,thriller",6.1,24740
tt3277624,creative control,2015,97,"drama,sci-fi",5.4,1951
tt3278224,i dream in another language,2017,103,"drama,romance",7.4,1799
tt3278330,tale of tales,2015,134,"drama,fantasy,horror",6.4,24058
tt3279124,last days in vietnam,2014,98,"documentary,history,war",7.6,3495
tt3279176,suburban gothic,2014,90,"comedy,horror",5.6,3277
tt3280262,cult of chucky,2017,91,"comedy,fantasy,horror",5.2,16964
tt3282076,domino,2019,89,"crime,thriller",4.6,758
tt3282858,naomi and ely's no kiss list,2015,89,"comedy,drama,romance",5.6,8175
tt3283556,land ho!,2014,95,"adventure,comedy",5.9,2366
tt3283714,behzat ç. ankara yaniyor,2013,97,"action,adventure,crime",7.5,4882
tt3283718,hükümet kadin 2,2013,105,comedy,6.1,3222
tt3283804,are we ok?,2013,92,drama,7.1,3558
tt3283864,some freaks,2016,97,"comedy,drama,romance",6.3,1535
tt3284178,arabian nights: volume 1 - the restless one,2015,125,drama,7.0,1815
tt3286052,the blackcoat's daughter,2015,93,"horror,thriller",5.9,13260
tt3286560,the last face,2016,130,drama,4.8,3779
tt3288290,leave the world behind,2014,95,"documentary,music",7.8,2162
tt3288948,two step,2014,93,"crime,drama,thriller",6.4,635
tt3289126,once in a lifetime,2014,105,drama,7.0,1400
tt3289362,hidden away,2014,96,"drama,romance",7.1,1820
tt3289712,jenny's wedding,2015,94,"comedy,drama,romance",5.5,9379
tt3289724,welcome to marwen,2018,116,"biography,comedy,drama",6.1,8920
tt3289728,equals,2015,101,"drama,romance,sci-fi",6.1,24032
tt3290676,uyyala jampala,2013,124,"drama,family,romance",7.2,833
tt3290688,revolver rani,2014,132,"action,comedy,crime",4.8,1453
tt3290882,uzumasa limelight,2014,103,"action,drama",4.4,793
tt3293462,algorithm,2014,91,"crime,drama,thriller",4.7,811
tt3294200,the falling,2014,102,"drama,mystery,thriller",5.4,5221
tt3295482,frankenstein vs. the mummy,2015,115,horror,3.7,679
tt3296156,while the wolf's away,2017,123,"drama,mystery,thriller",7.6,1707
tt3296204,a boss in the living room,2014,90,comedy,5.6,1089
tt3296658,rams,2015,93,drama,7.3,10960
tt3296908,the man with the iron heart,2017,120,"action,biography,thriller",6.4,10993
tt3297330,good kill,2014,102,"drama,thriller,war",6.4,21095
tt3297554,animals (2014),2014,90,drama,6.3,836
tt3297792,survivor (2014),2014,93,"action,adventure,fantasy",4.1,1750
tt3300442,paternity leave,2015,90,"comedy,drama,romance",6.5,1275
tt3300542,london has fallen,2016,99,"action,thriller",5.9,124757
tt3300572,stung,2015,87,"action,adventure,comedy",5.1,4257
tt3300904,mountains of the moon,2013,148,"action,adventure",6.4,1887
tt3300980,the 12th man,2017,135,"drama,history,thriller",7.4,12071
tt3302594,the mystery of happiness,2014,92,"comedy,drama,romance",6.1,743
tt3302654,jane wants a boyfriend,2015,101,"comedy,drama,romance",6.8,1823
tt3302706,boychoir,2014,103,"drama,music",6.7,5705
tt3302820,cowspiracy: the sustainability secret,2014,90,documentary,8.3,17654
tt3302962,shaadi ke side effects,2014,145,"comedy,romance",5.6,3566
tt3303446,detective conan: private eye in the distant sea,2013,101,"action,adventure,animation",6.6,823
tt3303728,sea fog,2014,111,"drama,thriller",6.9,2405
tt3303730,obsessed,2014,132,drama,6.2,758
tt3305308,trespass against us,2016,99,"action,crime,drama",5.8,6640
tt3306776,bayonetta: bloody fate,2013,90,"action,animation,fantasy",5.7,1075
tt3306858,as we were dreaming,2015,117,drama,6.3,1063
tt3309038,supervention,2013,97,"documentary,sport",8.2,764
tt3309662,jackpot (2013),2013,132,"comedy,thriller",2.1,647
tt3311020,be afraid,2017,99,"horror,sci-fi,thriller",4.8,1631
tt3311176,the reunion 2: the funeral,2014,95,comedy,5.8,1370
tt3311384,the class of 92,2013,99,"documentary,sport",8.1,7173
tt3311900,castles in the sky,2014,90,"biography,drama,history",6.9,763
tt3312748,extraordinary: the stan romanek story,2013,105,"documentary,drama,sci-fi",3.8,1575
tt3312868,deep web,2015,90,documentary,7.0,8466
tt3313066,coriolanus,2014,192,"drama,history,war",8.7,1347
tt3313908,women who flirt,2014,97,comedy,5.9,700
tt3314376,beautiful youth,2014,102,"drama,romance",6.5,1097
tt3315342,logan,2017,137,"action,drama,sci-fi",8.1,560270
tt3315380,night of something strange,2016,94,"comedy,horror",5.1,1584
tt3316384,living legends,2014,100,"comedy,drama,romance",7.6,1710
tt3316948,american ultra,2015,96,"action,comedy,sci-fi",6.1,76769
tt3316960,still alice,2014,101,drama,7.5,116832
tt3317208,anesthesia,2015,90,"crime,drama,thriller",6.1,3772
tt3317234,"game over, man!",2018,101,"action,comedy",5.4,21391
tt3317874,charlie's farm,2014,93,"comedy,horror",4.7,2795
tt3318750,adult beginners,2014,92,"comedy,drama",5.6,7637
tt3319018,my name is emily,2015,94,drama,6.7,750
tt3319508,she's beautiful when she's angry,2014,92,"documentary,history",7.9,1337
tt3319730,the mercy,2018,112,"adventure,biography,drama",6.0,5457
tt3319920,regression,2015,106,"crime,horror,mystery",5.7,33335
tt3320542,ugramm,2014,132,"action,drama,thriller",8.3,4615
tt3321300,mi-5,2015,104,"action,drama,thriller",6.2,18749
tt3321428,torrente 5,2014,105,"action,comedy",5.4,3475
tt3322364,concussion,2015,123,"biography,drama,sport",7.1,77576
tt3322940,annabelle,2014,99,"horror,mystery,thriller",5.4,122039
tt3323638,the night crew,2015,89,"action,thriller",4.1,944
tt3323920,philips and the monkey pen,2013,140,"comedy,family",7.4,1024
tt3324494,next time i'll aim for the heart,2014,111,"crime,drama,thriller",6.4,2212
tt3326366,whitey: united states of america v. james j. bulger,2014,107,"biography,crime,documentary",6.8,2741
tt3326880,laugh killer laugh,2015,100,"crime,drama",5.0,838
tt3327624,infini,2015,110,"horror,sci-fi,thriller",5.4,13152
tt3328442,residue,2015,102,"drama,horror,mystery",5.4,2042
tt3328720,playing doctor,2014,95,comedy,5.4,1064
tt3329526,astonishing lamp,2013,120,drama,7.1,749
tt3329774,thira,2013,113,thriller,7.3,797
tt3331028,imperial dreams,2014,87,drama,6.8,3325
tt3331846,stand by me doraemon,2014,95,"animation,comedy,drama",7.4,4941
tt3332064,pan,2015,111,"adventure,comedy,family",5.8,55867
tt3333870,antibirth,2016,94,horror,4.9,2759
tt3334374,moor,2015,100,drama,7.7,1106
tt3334418,living among us,2018,87,"comedy,fantasy,horror",5.6,1733
tt3334794,about a girl,2014,104,"comedy,drama",6.6,661
tt3334972,here is harold,2014,87,"comedy,drama",6.0,794
tt3335048,silent heart,2014,97,drama,7.1,1425
tt3335606,berlin syndrome,2017,116,"drama,horror,mystery",6.3,18577
tt3336368,maya the bee movie,2014,89,"adventure,animation,comedy",5.9,1638
