movie_id,primary_title,original_title,start_year,runtime_minutes,genres
tt10033822,premay namaha,premay namaha,2017,144,romance
tt10033852,rangeela raybaa,rangeela raybaa,2017,143,romance
tt10033904,spandan what is relationship,spandan what is relationship,2017,142,romance
tt10034136,tatva,tatva,2017,106,drama
tt10035152,im dickicht der städte,im dickicht der städte,2013,123,drama
tt10036868,jay's longhorn,jay's longhorn,2019,93,documentary
tt10037056,"art in the city, 2 hour abridged","art in the city, 2 hour abridged",2019,119,documentary
tt10037428,los atardeceres rojos,los atardeceres rojos,2019,87,documentary
tt10037834,mle kyu,mle kyu,2019,120,"comedy,drama"
tt10039008,prathighatana,prathighatana,2014,117,drama
tt10039014,old is gold,old is gold,2019,136,"comedy,drama"
tt10039064,muttayikkallanum mammaliyum,muttayikkallanum mammaliyum,2019,122,drama
tt10039468,my stupid boss 2,my stupid boss 2,2019,96,"comedy,drama"
tt10041300,a fast passing angel,a fast passing angel,2019,92,"documentary,drama,family"
tt10041978,gonarezhou: the movie,gonarezhou: the movie,2019,100,drama
tt10043732,oblepikhovoe leto,oblepikhovoe leto,2018,87,"biography,drama"
tt10043990,lo peor de los deseos,lo peor de los deseos,2018,93,thriller
tt10044704,between maybes,between maybes,2019,107,"drama,romance"
tt10044934,bumi itu bulat,bumi itu bulat,2019,103,drama
tt10045014,rangu,rangu,2018,156,action
tt10045136,war of art,war of art,2019,102,documentary
tt10045260,the exorcist iii: legion,the exorcist iii: legion,2016,105,horror
tt10045266,butsaagui amlalt,butsaagui amlalt,2019,95,drama
tt10046236,alem-i cin 2,alem-i cin 2,2019,93,horror
tt10047128,de hormigón armado,de hormigón armado,2015,90,drama
tt10047356,eises kälte - frozen in time,eises kälte - frozen in time,2018,92,mystery
tt10048376,ya podaryu tebe pobedu,ya podaryu tebe pobedu,2019,101,drama
tt10048556,staged killer,staged killer,2019,88,thriller
tt10049110,die wiese,die wiese,2019,93,documentary
tt10049152,pur laine,pur laine,2018,88,"comedy,drama"
tt10050098,mr misfortune,mr misfortune,2019,92,thriller
tt10050686,british bungalow,british bungalow,2019,117,"horror,thriller"
tt10050738,therottam,therottam,2019,117,"action,thriller"
tt10050782,grass is greener,grass is greener,2019,97,documentary
tt10052156,shell and joint,shell and joint,2018,154,drama
tt10052290,love and mercy,milosc i milosierdzie,2019,104,"biography,drama,family"
tt10054536,shiva's daughter,shiva's daughter,2019,88,drama
tt10054672,young: belljar of ineffable youth,young: belljar of ineffable youth,2015,130,documentary
tt10055762,mullapoo viplavam,mullapoo viplavam,2019,136,drama
tt10055770,vellai pookal,vellaipookal,2019,122,thriller
tt10055774,mere pyare deshvasiyom,mere pyare deshvasiyom,2019,110,comedy
tt10056322,melodylan,melodylan,2019,92,drama
tt10056504,walking out,walking out,2017,118,"adventure,drama,mystery"
tt10057466,the 500 foot sister,the 500 foot sister,2019,115,animation
tt10058356,leur souffle,leur souffle,2019,120,documentary
tt10059236,my second year in college,sale dovom daneshkadeh man,2019,99,drama
tt10059440,for the voiceless,for the voiceless,2019,119,documentary
tt10062286,lustrum,lustrum,2018,90,documentary
tt10062480,vivre l'anarchie,vivre l'anarchie,2019,90,documentary
tt10062650,o olho e a faca,o olho e a faca,2018,99,drama
tt10062704,sasha's hell,sasha's hell,2019,98,"drama,horror"
tt10064326,hypnotisøren og danserinden,hypnotisøren og danserinden,2020,100,drama
tt10064354,inland,inland,2019,95,documentary
tt10064948,epokalipsa,epokalipsa,2019,180,horror
tt10066396,dr prasad c/o sitara,dr prasad c/o sitara,2018,97,"comedy,horror,thriller"
tt10066526,mantan manten,mantan manten,2019,102,drama
tt10067502,totally crazy,totally crazy,2017,90,musical
tt10068158,made in abyss: journey's dawn,made in abyss: tabidachi no yoake,2019,139,"adventure,animation,fantasy"
tt10068544,made in abyss: wandering twilight,made in abyss: hôrô suru tasogare,2019,110,"adventure,animation,fantasy"
tt1007029,the iron lady,the iron lady,2011,105,"biography,drama"
tt10071462,bunker of blood 07: killjoys carnage caravan,bunker of blood 07: killjoys carnage caravan,2019,88,horror
tt10071696,maa purnagiri,maa purnagiri,2019,148,family
tt10072948,zhili-byli my,zhili-byli my,2017,97,family
tt10073132,despedida de soltero,despedida de soltero,2013,90,thriller
tt10073458,but what was she wearing?,but what was she wearing?,2018,110,documentary
tt10074426,last fool show,last fool show,2019,110,"comedy,romance"
tt10074458,amussu,amussu,2019,100,"documentary,musical"
tt10075438,on the peaceful peak,trên dinh bình yên,2016,94,drama
tt10075508,my nhân,my nhân,2015,100,drama
tt10075604,"taxi, what's your name?","taxi, em tên gì?",2016,95,"comedy,drama,romance"
tt10075650,indiana jones and the sanctuary of the black order,indiana jones and the sanctuary of the black order,2019,100,"action,adventure,romance"
tt10075830,m for malaysia,m for malaysia,2019,90,documentary
tt10076722,we are legends,we are legends,2019,108,action
tt10077042,single & ready,single & ready,2019,92,romance
tt10077090,verano no miente,verano no miente,2018,120,"comedy,romance"
tt10077134,csak még egyszer elöre,csak még egyszer elöre,2016,120,"drama,history,war"
tt10077598,the girl from future,the girl from future,2017,98,"comedy,drama,fantasy"
tt10077856,beyond the fear of singing,beyond the fear of singing,2019,90,"documentary,music"
tt10078138,11 hopes,11 niêm hy vong,2018,110,"drama,sport"
tt10078290,the spy behind home plate,the spy behind home plate,2019,101,documentary
tt10078450,papa pogi,papa pogi,2019,100,comedy
tt10078676,49 ngày 2,49 ngày 2,2017,95,"comedy,drama,romance"
tt10078764,cho em dên ngày mai,cho em dên ngày mai,2016,100,"comedy,drama,romance"
tt10078900,freej al taibeen,freej al taibeen,2018,100,comedy
tt10079986,shimanto -the peaceful death,shimanto -the peaceful death,2018,108,documentary
tt1008046,the steamroom,the steamroom,2010,91,"comedy,drama"
tt10080834,yêu em bât châp,yêu em bât châp,2018,100,"comedy,romance"
tt10080924,sweater,sweater,2019,118,drama
tt10081086,táo quây,táo quây,2019,102,"adventure,comedy,fantasy"
tt10081124,my homeland's flag is blue...,tis patridas mou i simaia,2016,109,documentary
tt10081758,romantic warriors: a progressive music saga,romantic warriors: a progressive music saga,2010,95,"documentary,music"
tt10083094,the call of destiny,cuôc goi dinh mênh,2019,93,"comedy,romance"
tt10084190,chandigarh amritsar chandigarh,chandigarh amritsar chandigarh,2019,107,"comedy,drama,romance"
tt10084752,american relapse,american relapse,2018,105,documentary
tt10085000,romantic warriors ii: a progressive music saga about rock in opposition,romantic warriors ii: a progressive music saga about rock in opposition,2012,98,"documentary,music"
tt10085648,vourate geitonoi,vourate geitonoi,2019,135,comedy
tt10085844,tausiyah cinta,tausiyah cinta,2016,90,romance
tt10086164,5 pm (lima penjuru masjid),5 pm (lima penjuru masjid),2018,101,drama
tt10086448,war of the youth: love reload,war of the youth: love reload,2019,105,"family,romance"
tt10086834,the exigency,the exigency,2019,112,sci-fi
tt10087490,the influence of sex on dieting,the influence of sex on dieting,2016,90,"adult,drama"
tt10087516,nguoi con cua rông,nguoi con cua rông,2010,100,"adventure,animation"
tt10087544,govinda,govinda,2013,103,drama
tt10087628,le cercle des petits philosophes,le cercle des petits philosophes,2019,90,documentary
tt10090744,raia 4,raia 4,2019,92,drama
tt10091268,lock & key,lock & key,2019,97,action
tt10091956,muhimmah fi 7 ayyam,muhimmah fi 7 ayyam,2019,93,"comedy,thriller"
tt10092142,aspen 1989 for the 31st century - part i,aspen 1989 for the 31st century - part i,2019,135,action
tt10092368,aspen 1989 for the 31st century - part ii,aspen 1989 for the 31st century - part ii,2019,135,action
tt10092508,firak,firak,2015,102,drama
tt10092736,mimicry freaks,chô-gitai ningen,2019,91,"horror,mystery,thriller"
tt10092770,pocong the origin,pocong the origin,2019,90,horror
tt10092860,rumput tetangga,rumput tetangga,2019,104,"comedy,drama"
tt10094362,the blood will murder roses,the blood will murder roses,2014,288,romance
tt10094644,journey of unity,journey of unity,2019,90,drama
tt10095420,on the nanniwan frontier,nan ni wan,2013,110,"drama,war"
tt10095466,mao zedong and qi baishi,mao zedong and qi baishi,2013,92,"biography,drama"
tt10096634,the betrayal of maria sivan,the betrayal of maria sivan,2019,90,"drama,romance"
tt10097056,la lupa,la lupa,2019,88,documentary
tt10097482,butch hartman's cult of personality: oaxis discussion,butch hartman's cult of personality: oaxis discussion,2018,96,news
tt10097936,kilroy and the boy soldier,kilroy and the boy soldier,2019,88,"biography,documentary"
tt10097954,quest for real immunity,quest for real immunity,2018,95,documentary
tt10097968,midnight party,midnight party,2012,90,"crime,drama"
tt10100842,william tecumseh sherman: beyond the march to the sea,william tecumseh sherman: beyond the march to the sea,2019,115,documentary
tt10101346,high as mike,high as mike,2019,105,documentary
tt10101782,foodiverse,chihuo yuzhou,2018,89,"animation,family"
tt10102192,nadhoo kha'n,nadhoo kha'n,2019,136,drama
tt10102250,ti dete to deto te detat saglech detat shivya,ti dete to deto te detat saglech detat shivya,2017,197,comedy
tt10102296,undga,undga,2017,123,drama
tt10102350,2 gisht mjaltë,2 gisht mjaltë,2019,101,comedy
tt1010248,return of the atom,atomin paluu,2015,110,documentary
tt10102490,1978: a teen night out,1978: a teen night out,2019,107,thriller
tt10106144,the war of godzilla 2,the war of godzilla 2,2017,99,"action,comedy,family"
tt10106604,passage to real immunity,passage to real immunity,2018,91,documentary
tt10106822,bhetali tu punha,bhetali tu punha,2017,146,romance
tt10106848,mamu: and a mother too,mamu: and a mother too,2018,90,comedy
tt10107012,beyond blood,beyond blood,2018,92,documentary
tt10107250,karma ke rati,karma ke rati,2013,130,drama
tt10107868,in a new york minute,in a new york minute,2019,102,drama
tt10107882,double twisting double back,double twisting double back,2018,115,drama
tt10108062,lavinya,lavinya,2019,100,drama
tt10108286,blestyashchey zhizni lepestok,blestyashchey zhizni lepestok,2017,90,drama
tt10108358,the past is never dead,the past is never dead,2019,88,documentary
tt10108854,the hunchback of the lighthouse,the hunchback of the lighthouse,2022,120,drama
tt10109692,dhilakani,dhilakani,2013,135,"crime,drama"
tt10109750,baba 'bu alem bi alem',baba 'bu alem bi alem',2019,94,"comedy,drama"
tt10111116,scarred,scarred,2019,120,biography
tt10111222,asuang,asuang,2018,90,comedy
tt10111576,hospicio,hospicio,2018,94,drama
tt10112020,solo no,solo no,2019,87,drama
tt10112154,bau na vichaar,bau na vichaar,2019,151,"comedy,drama"
tt10112218,"le jeûne, à la croisée des chemins","le jeûne, à la croisée des chemins",2019,91,documentary
tt10112350,les arbres remarquables - un patrimoine à protéger,les arbres remarquables - un patrimoine à protéger,2019,90,documentary
tt10112464,frank & fearless,frank & fearless,2018,97,comedy
tt10115436,korea: the never-ending war,korea: the never-ending war,2019,120,documentary
tt10115638,a mano disarmata,a mano disarmata,2019,107,drama
tt10115640,closing loops,closing loops,2019,98,documentary
tt10115840,europe in chaos,europe in chaos,2019,88,documentary
tt10116482,krymskaya istoriya x,krymskaya istoriya x,2018,135,drama
tt10117174,for no reasons meetings with yorgos maniatis,for no reasons meetings with yorgos maniatis,2019,102,documentary
tt10117220,la flor - partie 4,la flor - partie 4,2019,208,drama
tt10118064,377 abnormal,377 abnormal,2019,93,drama
tt10118134,lat mat,lat mat,2015,98,"action,comedy"
tt10121022,freie räume,freie räume,2019,102,documentary
tt10121106,rise to stand-up,rise to stand-up,2012,136,"comedy,documentary"
tt10121762,uriyadi 2,uriyadi 2,2019,119,"action,thriller"
tt10121852,huntash,huntash,2017,140,drama
tt10122038,chambal,chambal,2019,112,drama
tt10122042,kingdom men rising,kingdom men rising,2019,93,documentary
tt10122334,sur la peau,sur la peau,2019,106,drama
tt10124442,about him or how he did not fear the bear,nra masin kam te inchpes na chvakhetsav arjits,2019,112,drama
tt10125662,chhalawa,chhalawa,2019,117,"comedy,drama,family"
tt10125774,mens,mens,2019,97,drama
tt10125972,shadows of sofia,shadows of sofia,2019,119,documentary
tt10125986,watakushi no dorei ni narinasai dai ni sho go shujin-sama to yobasete kudasai,watakushi no dorei ni narinasai dai ni sho go shujin-sama to yobasete kudasai,2018,104,romance
tt10126572,a documentary on london ontario extreme metal scene,a documentary on london ontario extreme metal scene,2019,222,documentary
tt10127228,watakushi no dorei ni narinasai dai san sho o ma e shidai,watakushi no dorei ni narinasai dai san sho o ma e shidai,2018,104,romance
tt10127634,dhaght ali,dhaght ali,2019,97,comedy
tt10128580,white mama,white mama,2018,97,documentary
tt10129080,"children of congo, listen!","children of congo, listen!",2019,89,documentary
tt10129316,o bailinho,o bailinho,2018,109,documentary
tt10129362,sombra branca,sombra branca,2017,93,"biography,documentary"
tt10130058,the man with a box,the man with a box,2015,120,documentary
tt10130954,riders of destiny,riders of destiny,2019,88,documentary
tt10131230,"geek, and you shall find","geek, and you shall find",2019,91,documentary
tt10133780,sekte,sekte,2019,89,horror
tt10133856,under the weather,under the weather,2019,89,drama
tt10135068,1964: o brasil entre armas e livros,1964: o brasil entre armas e livros,2019,127,documentary
tt10136034,shoot the moon,shoot the moon,2019,123,documentary
tt10136606,s.o.n.s. (sons of nanay sabel),s.o.n.s. (sons of nanay sabel),2019,106,comedy
tt10137286,witness last grave,witness last grave,2019,132,western
tt10137352,gino and marie,jino to mari,2019,91,drama
tt10137390,skl - sport tisocerih obrazov,skl - sport tisocerih obrazov,2019,93,documentary
tt1013743,knight and day,knight and day,2010,109,"action,adventure,comedy"
tt10138312,fraemling,fraemling,2019,100,"documentary,drama"
tt1013860,dylan dog: dead of night,dylan dog: dead of night,2010,107,"action,comedy,crime"
tt10139276,dvenadtsatiletniy sherlok kholms,dvenadtsatiletniy sherlok kholms,2011,98,"adventure,family"
tt10140002,42nd street: the musical,42nd street: the musical,2019,155,musical
tt10140992,season's grievings,season's grievings,2019,90,horror
tt10141690,kusumitar gappo,kusumitar gappo,2019,120,drama
tt10146194,in the name of peace: john hume in america,in the name of peace: john hume in america,2017,90,documentary
tt10147214,danza de luna,danza de luna,2017,93,drama
tt10147284,"daddy, be with me",keng die you xi,2017,95,comedy
tt10147546,homecoming: a film by beyoncé,homecoming: a film by beyoncé,2019,137,"documentary,music"
tt1014759,alice in wonderland,alice in wonderland,2010,108,"adventure,family,fantasy"
tt1014763,child 44,child 44,2015,137,"crime,drama,history"
tt10147656,mehr als nur 90 minuten,mehr als nur 90 minuten,2018,93,documentary
tt10147944,there's always one,there's always one,2016,115,sci-fi
tt10149506,in search of the port chatham hairy man,in search of the port chatham hairy man,2019,90,documentary
tt10150420,øyeblikk,øyeblikk,2019,97,documentary
tt10150592,royalty close up: the photography of kent gavin,royalty close up: the photography of kent gavin,2013,92,documentary
tt10151260,sons of rizk 2,welad rizk 2,2019,103,"action,comedy,crime"
tt10151286,no storybook love,no storybook love,2019,119,"comedy,drama,romance"
tt10151560,"tinanjali, a song of life","tinanjali, a song of life",2019,102,"documentary,drama,musical"
tt10151562,portrait of my love,portrait of my love,2019,90,comedy
tt10151630,jesusa,jesusa,2019,115,drama
tt10151866,biju babu,biju babu,2019,162,action
tt10152200,bellezonismo,bellezonismo,2019,114,comedy
tt10152304,das ewige antlitz,das ewige antlitz,2012,100,drama
tt10152662,a mi kodályunk,a mi kodályunk,2019,90,documentary
tt10153626,a minha avó trelotótó,a minha avó trelotótó,2018,174,"biography,documentary"
tt10153664,alva,alva,2019,98,"crime,drama"
