movie_id,movie_name,release_year,runtime_minutes,genres,averagerating,numvotes,release_date,production_budget,domestic_gross,worldwide_gross,writers,person_ids
tt3966404,mustang,2015,97,drama,7.6,30899,2015-11-20,1400000,845464,5552584,"Alice Winocour, Deniz Gamze Ergüven","nm1356951, nm2197025"
tt4030600,the bye bye man,2017,96,"drama,fantasy,horror",4.3,17743,2017-01-13,7400000,22395806,31187727,Jonathan Penner,nm0672103
tt4034228,manchester by the sea,2016,137,drama,7.8,214557,2016-11-18,8500000,47695371,77733867,Kenneth Lonergan,nm0518836
tt4071086,wild,2016,97,drama,6.5,1224,2014-12-03,15000000,37880356,52460543,Nicolette Krebitz,nm0470514
tt4082068,dheepan,2015,115,"crime,drama",7.2,12312,2016-05-06,9000000,248795,7704357,Jacques Audiard,nm0002191
tt4094724,the purge: election year,2016,108,"action,horror,sci-fi",6.0,80254,2016-07-01,10000000,79042440,118514727,James DeMonaco,nm0218621
tt4116284,the lego batman movie,2017,104,"action,animation,comedy",7.3,116433,2017-02-10,80000000,175750384,310660018,Seth Grahame-Smith,nm0334381
tt4123430,fantastic beasts: the crimes of grindelwald,2018,134,"adventure,family,fantasy",6.6,163151,2018-11-16,200000000,159555901,652220086,J.K. Rowling,nm0746830
tt4139124,keanu,2016,100,"action,comedy,crime",6.3,41560,2016-04-29,15000000,20591853,20688141,Jordan Peele,nm1443502
tt4154664,captain marvel,2019,123,"action,adventure,sci-fi",7.0,296225,2019-03-08,175000000,426525952,1123061550,"Geneva Robertson-Dworet, Geneva Robertson-Dworet, Nicole Perlman, Nicole Perlman, Anna Boden, Anna Boden, Ryan Fleck, Ryan Fleck","nm4039044, nm4039044, nm2270979, nm2270979, nm1349818, nm1349818, nm0281396, nm0281396"
tt4154756,avengers: infinity war,2018,149,"action,adventure,sci-fi",8.5,670926,2018-04-27,300000000,678815482,2048134200,"Bill Mantlo, Bill Mantlo, Jim Starlin, Jim Starlin, Larry Lieber, Larry Lieber, Steve Englehart, Steve Englehart, Keith Giffen, Keith Giffen","nm2757098, nm2757098, nm4160687, nm4160687, nm1293367, nm1293367, nm1921680, nm1921680, nm0317493, nm0317493"
tt4158096,free fire,2016,91,"action,comedy,crime",6.4,35954,2017-04-21,10000000,1799322,3793739,Ben Wheatley,nm1296554
tt4178092,the gift (2015),2015,108,"drama,mystery,thriller",7.1,123834,2015-08-07,5000000,43787265,58978477,Joel Edgerton,nm0249291
tt4196776,jason bourne,2016,123,"action,thriller",6.6,190596,2016-07-29,120000000,162192920,416168316,Paul Greengrass,nm0339030
tt4218572,widows,2018,129,"crime,drama,thriller",7.0,61615,2018-11-16,40000000,42402632,73866088,"Gillian Flynn, Steve McQueen, Lynda La Plante","nm5058839, nm2588606, nm0478852"
tt4302938,kubo and the two strings,2016,101,"action,adventure,animation",7.8,105578,2016-08-19,55000000,48023088,77548122,"Marc Haimes, Chris Butler","nm1199351, nm2752098"
tt4337690,90 minutes in heaven,2015,121,drama,4.8,3105,2015-09-11,5000000,4816142,4816142,Michael Polish,nm0689187
tt4341582,queen of katwe,2016,124,"biography,drama,sport",7.4,13039,2016-09-23,15000000,8874389,10055481,William Wheeler,nm0923980
tt4361050,ouija: origin of evil,2016,99,"drama,horror,mystery",6.1,47099,2016-10-21,9000000,35144505,81831866,Mike Flanagan,nm1093039
tt4412528,two lovers and a bear,2016,96,"adventure,drama,romance",6.1,1518,2017-01-31,6840000,0,22273,Kim Nguyen,nm1243740
tt4438848,neighbors 2: sorority rising,2016,92,comedy,5.7,102793,2016-05-20,35000000,55340730,108757621,"Nicholas Stoller, Seth Rogen","nm0831557, nm0736622"
tt4465564,fifty shades darker,2017,118,"drama,romance",4.6,81706,2017-02-10,55000000,114434010,381398492,E.L. James,nm1093317
tt4477536,fifty shades freed,2018,105,"drama,romance,thriller",4.5,43893,2018-02-09,55000000,100407760,371350619,E.L. James,nm1093317
tt4501244,why him?,2016,111,comedy,6.2,89628,2016-12-23,38000000,60323786,117425156,"John Hamburg, Jonah Hill","nm0357453, nm1706767"
tt4547056,the girl with all the gifts,2016,111,"drama,horror,sci-fi",6.7,46545,2017-02-24,5250000,0,4801837,Mike Carey,nm1259998
tt4550098,nocturnal animals,2016,116,"drama,thriller",7.5,205240,2016-11-18,22500000,10663357,32398681,Tom Ford,nm1053530
tt4572514,patriots day,2016,133,"action,crime,drama",7.4,76204,2016-12-21,40000000,31886361,52837989,Peter Berg,nm0000916
tt4575576,christopher robin,2018,104,"adventure,animation,comedy",7.3,52737,2018-08-03,75000000,99215042,197504758,"Tom McCarthy, Mark Steven Johnson","nm0565336, nm0425756"
tt4595882,can you ever forgive me?,2018,106,"biography,comedy,crime",7.2,29473,2018-10-19,10000000,8803865,11752387,Nicole Holofcener,nm0392237
tt4621872,like crazy,2016,116,"comedy,drama",7.2,7156,2011-10-28,250000,3395391,3728400,"Francesca Archibugi, Paolo Virzì","nm0002180, nm0899501"
tt4622512,battle of the sexes,2017,121,"biography,comedy,drama",6.7,43245,2017-09-22,25000000,12638526,18445379,"Simon Beaufoy, Simon Beaufoy","nm0064479, nm0064479"
tt4623856,wolves,2016,109,"drama,sport",5.6,884,2014-11-14,18000000,0,94953,Bart Freundlich,nm0294505
tt4624424,storks,2016,87,"adventure,animation,comedy",6.8,50448,2016-09-23,70000000,72679278,183353431,"Nicholas Stoller, Nicholas Stoller","nm0831557, nm0831557"
tt4630562,the fate of the furious,2017,136,"action,crime,thriller",6.7,179774,2017-04-14,250000000,225764765,1234846267,Gary Scott Thompson,nm0860155
tt4645330,denial,2016,109,"biography,drama",6.7,16593,2016-09-30,10000000,4073448,9263940,David Hare,nm0002376
tt4649416,almost christmas,2016,111,"comedy,drama",6.1,5212,2016-11-11,17000000,42065185,42493506,David E. Talbert,nm0847859
tt4649466,kingsman: the golden circle,2017,141,"action,adventure,comedy",6.8,230797,2017-09-22,104000000,100234838,408803696,"Mark Millar, Jane Goldman, Matthew Vaughn, Dave Gibbons","nm2092839, nm0963359, nm0891216, nm1733301"
tt4667094,fifty shades of black,2016,92,comedy,3.5,17189,2016-01-29,5000000,11686940,22113075,Marlon Wayans,nm0005541
tt4669186,kevin hart: what now?,2016,96,"comedy,documentary",5.9,8134,2016-10-14,10000000,23591043,23591043,"Kevin Hart, Kevin Hart, Brian Buccellato, Brian Buccellato","nm0366389, nm0366389, nm0117865, nm0117865"
tt4669986,loving,2016,123,"biography,drama,romance",7.0,28079,2016-11-04,9000000,7710234,12898064,Jeff Nichols,nm2158772
tt4701724,early man,2018,89,"adventure,animation,comedy",6.1,15882,2018-02-16,50000000,8267544,45285890,Nick Park,nm0661910
tt4765284,pitch perfect 3,2017,93,"comedy,music",5.8,45127,2017-12-22,45000000,104897530,185736412,"Kay Cannon, Mike White","nm0134224, nm0925234"
tt4779682,the meg,2018,113,"action,horror,sci-fi",5.7,114042,2018-08-10,178000000,145443742,529530715,Steve Alten,nm0022709
tt4846340,hidden figures,2016,127,"biography,drama,history",7.8,171131,2016-12-25,25000000,169607287,231771716,"Theodore Melfi, Margot Lee Shetterly","nm0577647, nm7446421"
tt4847546,blood feast,2016,90,horror,4.9,653,2018-02-06,1200000,8708,8708,Marcel Walz,nm3231736
tt4849438,baahubali 2: the conclusion,2017,167,"action,drama",8.3,65656,2017-04-28,30000000,18985794,263502914,Manoj Muntashir,nm4191232
tt4881806,jurassic world: fallen kingdom,2018,128,"action,adventure,sci-fi",6.2,219125,2018-06-22,170000000,417719760,1305772799,Colin Trevorrow,nm1119880
tt4925292,lady bird,2017,94,"comedy,drama",7.4,177677,2017-11-03,10000000,48958273,78610769,Greta Gerwig,nm1950086
tt4971344,the sisters brothers,2018,122,"adventure,comedy,crime",7.0,32135,2018-09-21,38000000,3143056,13143056,Jacques Audiard,nm0002191
tt4981636,middle school: the worst years of my life,2016,92,"comedy,family",6.1,6413,2016-10-07,8500000,20007149,23311293,"Hubbel Palmer, James Patterson","nm1376062, nm0666248"
tt5001718,"everything, everything",2017,96,"drama,romance",6.4,26811,2017-05-19,10000000,34121140,61603136,J. Mills Goodloe,nm0328987
tt5013056,dunkirk,2017,106,"action,drama,history",7.9,466580,2017-07-21,150000000,190068280,499837368,Christopher Nolan,nm0634240
tt5027774,"three billboards outside ebbing, missouri",2017,115,"crime,drama",8.2,344047,2017-11-10,12000000,54513740,160191915,Martin McDonagh,nm1732981
tt5028340,mary poppins returns,2018,130,"comedy,family,fantasy",6.9,52103,2018-12-19,130000000,171958438,341528518,David Magee,nm1341735
tt5052448,get out,2017,104,"horror,mystery,thriller",7.7,400474,2017-02-24,5000000,176040665,255367951,Jordan Peele,nm1443502
tt5095030,ant-man and the wasp,2018,118,"action,adventure,comedy",7.1,244024,2018-07-06,130000000,216648740,623144660,"Paul Rudd, Larry Lieber","nm0748620, nm1293367"
tt5109784,mother!,2017,121,"drama,horror,mystery",6.6,156813,2017-09-15,30000000,17800004,42531076,Darren Aronofsky,nm0004716
tt5117670,peter rabbit,2018,95,"adventure,animation,comedy",6.6,27908,2018-02-09,50000000,115234093,347136477,Rob Lieber,nm1464577
tt5153288,backstabbing for beginners,2018,108,"drama,history,romance",6.2,3256,2018-04-24,8000000,0,343773,Per Fly,nm0283377
tt5220122,hotel transylvania 3: summer vacation,2018,97,"adventure,animation,comedy",6.3,42299,2018-07-13,65000000,167500092,527079962,Genndy Tartakovsky,nm0850733
tt5247022,paterson,2016,118,"comedy,drama,romance",7.4,55285,2016-12-28,5000000,2141423,10727536,Jim Jarmusch,nm0000464
tt5308322,happy death day,2017,96,"horror,mystery,thriller",6.5,87132,2017-10-13,5000000,55683845,125010260,Scott Lobdell,nm1245146
tt5340300,lean on pete,2017,121,"adventure,drama",7.2,8607,2018-04-06,8000000,1163056,2455027,Andrew Haigh,nm0354091
tt5360952,the hurricane heist,2018,103,"action,adventure,crime",5.1,15326,2018-03-09,40000000,6115824,30963684,Carlos Davis,nm0204313
tt5462602,the big sick,2017,120,"comedy,drama,romance",7.6,104008,2017-06-23,5000000,42872467,53972860,"Emily V. Gordon, Kumail Nanjiani","nm5077137, nm3529685"
tt5463162,deadpool 2,2018,119,"action,adventure,comedy",7.8,391735,2018-05-18,110000000,324591735,786680557,"Rob Liefeld, Fabian Nicieza","nm0509580, nm1436760"
tt5580390,the shape of water,2017,123,"adventure,drama,fantasy",7.3,308112,2017-12-01,19500000,63859435,195790794,Guillermo del Toro,nm0868219
tt5649144,the florida project,2017,111,drama,7.6,72193,2017-10-06,2000000,5904366,11295324,Sean Baker,nm0048918
tt5664636,goosebumps 2: haunted halloween,2018,90,"adventure,comedy,family",5.6,11459,2018-10-12,35000000,46697321,93291478,"Rob Lieber, R.L. Stine","nm1464577, nm0830419"
tt5719700,home again,2017,97,"comedy,drama,romance",5.8,22614,2017-09-08,15000000,27020284,37336874,Hallie Meyers-Shyer,nm0583654
tt5719748,cold pursuit,2019,119,"action,crime,drama",6.2,27648,2019-02-08,60000000,32138862,62599159,Kim Fupz Aakeson,nm0007344
tt5721088,just getting started,2017,91,"action,comedy",4.4,4829,2017-12-08,22000000,6069605,6756412,Ron Shelton,nm0005421
tt5726086,insidious: the last key,2018,103,"horror,mystery,thriller",5.7,42154,2018-01-05,10000000,67745330,167885588,Leigh Whannell,nm1191481
tt5758778,skyscraper,2018,102,"action,adventure,thriller",5.8,81193,2018-07-13,125000000,68420120,304115534,Rawson Marshall Thurber,nm1098493
tt5804038,i am not your negro,2016,93,documentary,7.8,13948,2017-02-03,1000000,7123919,9617402,Raoul Peck,nm0669704
tt5834262,hotel artemis,2018,94,"action,drama,sci-fi",6.1,30586,2018-06-08,15000000,6708137,12758799,Drew Pearce,nm1510800
tt5848272,ralph breaks the internet,2018,112,"adventure,animation,comedy",7.1,85694,2018-11-21,175000000,201091711,524283695,"Phil Johnston, Phil Johnston, John C. Reilly, John C. Reilly, Pamela Ribon, Pamela Ribon","nm1601882, nm1601882, nm0000604, nm0000604, nm0962596, nm0962596"
tt5932728,the professor and the madman,2019,124,"biography,drama,mystery",7.4,10383,2019-05-10,25000000,0,5227233,"John Boorman, Farhad Safinia, Simon Winchester","nm0000958, nm1731154, nm2278762"
tt5968394,captive state,2019,109,"sci-fi,thriller",6.9,28780,2019-03-15,25000000,5958315,8993300,Rupert Wyatt,nm1012501
tt6000478,"roman j. israel, esq.",2017,122,"crime,drama,thriller",6.4,23632,2017-11-17,22000000,11962712,12967012,Dan Gilroy,nm0319659
tt6017942,kin,2018,102,"action,drama,sci-fi",5.7,9048,2018-08-31,30000000,5718096,10096821,"Daniel Casey, Daniel Casey","nm0143403, nm0143403"
tt6053438,first reformed,2017,113,"drama,mystery,thriller",7.1,33542,2018-05-18,3500000,3448256,3874772,Paul Schrader,nm0001707
tt6063050,acrimony,2018,120,"drama,romance,thriller",5.7,6119,2018-03-30,20000000,43549096,46627836,Tyler Perry,nm1347153
tt6107548,late night,2019,102,"comedy,drama",5.9,953,2019-06-07,4000000,246305,246305,Mindy Kaling,nm1411676
tt6133466,the first purge,2018,98,"action,horror,sci-fi",5.1,41741,2018-07-04,13000000,69488745,136617305,James DeMonaco,nm0218621
tt6182908,smallfoot,2018,96,"adventure,animation,comedy",6.7,23295,2018-09-28,80000000,83240103,213691277,"Karey Kirkpatrick, Karey Kirkpatrick, Eyal Podell, Eyal Podell, Jonathon E. Stewart, Jonathon E. Stewart","nm0456732, nm0456732, nm0687937, nm0687937, nm1139293, nm1139293"
tt6266538,vice,2018,132,"biography,comedy,drama",7.2,72855,2018-12-25,60000000,47836282,70883171,Adam McKay,nm0570912
tt6294822,the post,2017,116,"biography,drama,history",7.2,108017,2017-12-22,50000000,81903458,179748880,Liz Hannah,nm2176283
tt6343314,creed ii,2018,130,"drama,sport",7.2,72503,2018-11-21,50000000,115715889,213591522,"Sylvester Stallone, Ryan Coogler","nm0000230, nm3363032"
tt6421110,proud mary,2018,89,"action,crime,drama",4.9,6805,2018-01-12,30000000,20868638,21709539,Steve Antin,nm0031078
tt6499752,upgrade,2018,100,"action,sci-fi,thriller",7.6,104978,2018-06-01,3000000,11977130,16553285,Leigh Whannell,nm1191481
tt6513120,fighting with my family,2019,108,"biography,comedy,drama",7.2,26704,2019-02-14,11000000,22958583,39049922,Stephen Merchant,nm0580351
tt6559390,the apparition,2018,144,drama,6.4,873,2012-08-24,17000000,4936819,10637281,"Jacques Fieschi, Xavier Giannoli","nm0276466, nm0316306"
tt6565702,dark phoenix,2019,113,"action,adventure,sci-fi",6.0,24451,2019-06-07,350000000,42762350,149762350,"Simon Kinberg, John Byrne, Chris Claremont","nm1334526, nm0126208, nm1079208"
tt6628394,bad times at the el royale,2018,141,"crime,drama,mystery",7.1,86318,2018-10-12,32000000,17839115,29204379,Drew Goddard,nm1206844
tt6644200,a quiet place,2018,90,"drama,horror,sci-fi",7.6,305031,2018-04-06,17000000,188024361,334522294,"Scott Beck, Bryan Woods","nm1399714, nm1456816"
tt6781982,night school,2018,111,comedy,5.6,23501,2018-09-28,29000000,77339130,103008792,"Kevin Hart, Nicholas Stoller, John Hamburg","nm0366389, nm0831557, nm0357453"
tt6802308,the 15:17 to paris,2018,94,"biography,drama,thriller",5.2,21880,2018-02-09,30000000,36276286,56096200,Dorothy Blyskal,nm2980113
tt6811018,the kid who would be king,2019,120,"action,adventure,family",6.0,8044,2019-01-25,59000000,16790790,28348446,Joe Cornish,nm0180428
tt6823368,glass,2019,129,"drama,sci-fi,thriller",6.8,133793,2019-01-18,20000000,111035005,245303505,M. Night Shyamalan,nm0796117
tt6857112,us,2019,116,"horror,mystery,thriller",7.1,102511,2019-03-22,20000000,175006930,254210310,Jordan Peele,nm1443502
tt6966692,green book,2018,130,"biography,comedy,drama",8.3,204972,2018-11-16,23000000,85080171,322034439,"Brian Hayes Currie, Peter Farrelly","nm0192942, nm0268380"
tt7014006,eighth grade,2018,93,"comedy,drama",7.5,43256,2018-07-13,2000000,13539710,14341016,Bo Burnham,nm3102998
tt7040874,a simple favor,2018,117,"comedy,crime,drama",6.9,83338,2018-09-14,20000000,53548586,97628717,Jessica Sharzer,nm0789366
tt7125860,if beale street could talk,2018,119,"drama,romance",7.2,25512,2018-12-14,12000000,14915773,19859167,Barry Jenkins,nm1503575
tt7137380,destroyer,2018,121,"action,crime,drama",6.2,13683,2018-12-25,9000000,1533324,3681096,Matt Manfredi,nm0542062
tt7137846,breaking in,2018,88,"action,crime,drama",5.4,10154,2018-05-11,6000000,46840590,51411620,Ryan Engle,nm0257513
tt7153766,unsane,2018,98,"drama,horror,mystery",6.4,32049,2018-03-23,1500000,7690044,14244931,James Greer,nm0007079
tt7349662,blackkklansman,2018,135,"biography,crime,drama",7.5,149005,2018-08-10,15000000,49275340,93017335,Spike Lee,nm0000490
tt7388562,"paul, apostle of christ",2018,108,"adventure,biography,drama",6.7,5662,2018-03-23,5000000,17547999,25529498,Andrew Hyatt,nm1358366
tt7545524,ben is back,2018,103,drama,6.7,10402,2018-12-07,13000000,3703182,9633111,Peter Hedges,nm0373282
tt7634968,what men want,2019,117,"comedy,fantasy,romance",4.9,10141,2019-02-08,20000000,54611903,69911903,"Josh Goldsmith, Cathy Yuspa","nm0326092, nm0951135"
tt7961060,dragon ball super: broly,2018,100,"action,adventure,animation",8.0,16465,2019-01-16,8500000,30376755,122747755,Akira Toriyama,nm0868066
tt8155288,happy death day 2u,2019,100,"drama,horror,mystery",6.3,27462,2019-02-13,9000000,28051045,64179495,"Christopher Landon, Scott Lobdell","nm0484907, nm1245146"
tt8580348,perfectos desconocidos,2018,97,comedy,6.7,702,2017-12-31,4000000,0,31166312,"Paolo Costella, Paolo Genovese","nm0182499, nm0002645"
tt8632862,fahrenheit 11/9,2018,128,documentary,6.7,11628,2018-09-21,5000000,6352306,6653715,Michael Moore,nm0601619
